source,time_step,RUL,event,Spec_1_Cat3,167_6,167_1,397_8,291_10,Spec_1_Cat5,158_6,397_23,397_12,397_7,370_0,158_3,459_10,Spec_1_Cat7,397_35,158_9,Spec_1_Cat4,397_17,459_7,459_5,459_3,Spec_1_Cat2,397_3,Spec_7_Cat4,397_13,459_12,427_0,167_0,397_1,Spec_1_Cat16,309_0,397_9,397_20,291_3,167_9,291_0,397_6,167_4,Spec_6_Cat1,397_18,459_6,Spec_1_Cat1,Spec_3_Cat2,459_4,272_6,Spec_2_Cat3,272_4,272_1,291_2,158_2,397_11,272_9,459_9,Spec_7_Cat1,459_13,397_34,291_9,397_27,Spec_5_Cat2,397_5,Spec_0_Cat1,Spec_6_Cat4,459_16,272_2,397_0,100_0,459_14,397_33,Spec_2_Cat10,397_2,272_5,291_8,397_16,Spec_1_Cat9,459_18
25625,2020-03-05 14:50:00,215.2,1,0,2725247.0,1009065.0,1597329.0,437.0,0,778143.0,4.0,61322.0,515401.0,0.0,3678182.0,727.34969444444,0,16.0,36.0,0,0.0,253.36202777777336,171.37027777777735,129.10536111111202,0,25916.0,1,313337.0,871.53408333334,22713858.0,0.0,1204563.0,0,42.0,12939.0,434383.0,1966.0,5837.0,1341.0,455383.0,2425861.0,1,26407.0,205.69544444444668,1,0,141.24038888888913,2887.0,0,24745098.0,911223.0,1412.0,9713065.0,32.0,0.0,1134.0432500000068,0,1162.44127777778,2111.0,1091.0,12626.0,0,1354.0,0,0,4.1826666666666,474763.0,1257635.0,1257035.0,2146.7304166666,26199.0,0,1214927.0,2035698.0,339.0,2012.0,0,0.0
25625,2020-03-05 14:51:00,212.4,1,0,3263282.0,1114095.0,1827550.0,494.0,0,903951.0,24.0,67798.0,570178.0,0.0,4170747.0,817.08730555556,0,60.0,36.0,0,4.0,285.2620555555534,190.48902777777727,146.71513888889,0,30473.0,1,349785.0,993.28183333334,25908236.0,0.0,1365323.0,0,98.0,14575.0,510452.0,2216.0,5837.0,1566.0,494999.0,2729611.0,1,29863.0,232.26830555554668,1,0,160.49752777777715,2939.0,0,28104779.0,991849.0,1559.0,11037181.0,88.0,0.0,1277.5909722222268,0,1331.57538888888,3239.0,1211.0,14492.0,0,2690.0,0,0,5.3885555555556,532366.0,1400987.0,1378425.0,2471.6174722222,32735.0,0,1400729.0,2400569.0,387.0,2524.0,0,0.0
25625,2020-03-05 14:52:00,209.6,1,0,3629088.0,1214895.0,2071628.0,548.0,0,1011423.0,24.0,74562.0,631123.0,0.0,4664703.0,893.22533333334,0,60.0,108.0,0,4.0,318.6498611111133,214.46177777777336,165.832194444444,0,33659.0,1,387033.0,1086.30630555556,29003713.0,0.0,1519508.0,0,98.0,16599.0,572648.0,2490.0,5837.0,1827.0,549436.0,3043771.0,1,32944.0,262.20547222222666,1,0,181.8881944444452,3004.0,0,31586686.0,1116701.0,1769.0,12398137.0,92.0,0.0,1406.524138888887,0,1465.05030555556,3400.0,1358.0,15972.0,0,2906.0,0,0,6.3496666666666,581234.0,1589095.0,1568205.0,2826.31275,35803.0,0,1574034.0,2655889.0,417.0,2869.0,0,0.0
25625,2020-03-05 14:53:00,206.8,1,0,3897859.0,1314375.0,2281228.0,611.0,0,1112871.0,24.0,81602.0,701665.0,0.0,5141679.0,993.67883333334,0,60.0,108.0,0,4.0,352.64416666667336,236.27661111111337,182.678111111112,0,36528.0,1,430399.0,1177.70958333334,31996098.0,0.0,1695014.0,0,98.0,18224.0,629870.0,2721.0,5837.0,1992.0,586220.0,3336481.0,1,36392.0,290.3046111111067,1,0,199.9213055555512,3005.0,0,34881471.0,1234819.0,1979.0,13660549.0,96.0,0.0,1559.5360000000069,0,1630.12872222222,3788.0,1490.0,17337.0,0,2967.0,0,0,6.8668055555556,635042.0,1761799.0,1722570.0,3106.0853055556,38452.0,0,1737454.0,2862862.0,444.0,3110.0,0,0.0
25625,2020-03-05 14:54:00,204.0,1,0,4154809.0,1463400.0,2561672.0,677.0,0,1234635.0,24.0,91279.0,788198.0,0.0,5672655.0,1095.43697222222,0,60.0,108.0,0,4.0,387.7912777777733,260.29438888889325,199.494194444444,0,40173.0,1,473599.0,1317.24972222222,35473825.0,0.0,1865091.0,0,98.0,19965.0,700323.0,2976.0,5837.0,2220.0,634302.0,3778966.0,1,40589.0,318.8944722222267,1,0,222.0356944444511,3005.0,0,38659310.0,1367965.0,2207.0,15181429.0,96.0,0.0,1713.663638888887,0,1784.92730555556,4092.0,1637.0,18678.0,0,2967.0,0,0,7.3210833333334,712002.0,1930499.0,1874135.0,3380.4306388888,43645.0,0,1922458.0,3094002.0,492.0,3346.0,0,0.0
25625,2020-03-05 14:55:00,201.2,1,0,4461559.0,1585260.0,2761152.0,732.0,0,1358775.0,24.0,101039.0,877348.0,0.0,6146475.0,1241.65977777778,0,60.0,120.0,0,4.0,431.83324999999326,289.2681388888933,218.01136111112,0,46469.0,1,521731.0,1490.4561388889,38858338.0,0.0,2069576.0,0,98.0,22093.0,763807.0,3276.0,5837.0,2424.0,671406.0,4231966.0,1,44817.0,353.6196944444467,1,0,245.5826944444511,3005.0,0,42354950.0,1457600.0,2426.0,16593709.0,100.0,0.0,1912.1394166666669,0,1949.73161111112,4660.0,1805.0,20878.0,0,2991.0,0,0,7.6296388888888,781604.0,2099724.0,2009300.0,3639.6905277778,49489.0,0,2103106.0,3340443.0,546.0,3692.0,0,0.0
25625,2020-03-05 14:56:00,198.8,1,0,4728154.0,1712475.0,3002385.0,795.0,0,1474527.0,24.0,106892.0,920940.0,0.0,6591699.0,1310.2695,0,60.0,252.0,0,4.0,456.4126944444533,308.25255555555333,232.67219444444,0,49066.0,1,548984.0,1627.41591666666,41894063.0,0.0,2182069.0,0,98.0,23773.0,832587.0,3447.0,5837.0,2613.0,714254.0,4584166.0,1,47954.0,374.0718055555466,1,0,262.9913055555511,3005.0,0,45711239.0,1659425.0,2567.0,17953838.0,108.0,0.0,2011.7928611110667,0,2131.3088055556,4828.0,1922.0,22155.0,0,3160.0,0,0,8.3995833333334,847488.0,2285949.0,2212455.0,3986.7448888888,55329.0,0,2306028.0,3497444.0,573.0,4011.0,0,0.0
25625,2020-03-05 14:57:00,196.0,1,0,4811419.0,1829685.0,3159627.0,834.0,0,1544607.0,24.0,113784.0,954860.0,0.0,6877815.0,1355.77122222222,0,60.0,384.0,0,4.0,474.40836111111327,322.3647777777733,244.58805555556,0,51306.0,1,569145.0,1695.71811111112,43797878.0,0.0,2265318.0,0,98.0,24987.0,874216.0,3615.0,5837.0,2739.0,756726.0,4883821.0,1,50603.0,391.76969444444666,1,0,275.2706666666711,3006.0,0,47719895.0,1768417.0,2687.0,18760922.0,108.0,0.0,2090.284250000067,0,2225.4358333334,5068.0,2003.0,23208.0,0,3252.0,0,0,9.0277777777778,901347.0,2381569.0,2328730.0,4139.2514444444,57406.0,0,2412821.0,3591252.0,597.0,4219.0,0,0.0
25625,2020-03-05 14:58:00,193.2,1,0,4940824.0,2014020.0,3494324.0,897.0,0,1644411.0,24.0,124437.0,1026280.0,0.0,7423036.0,1423.9311388889,0,60.0,420.0,0,4.0,500.3124722222134,341.9296388888933,260.12166666666,0,54201.0,1,608065.0,1777.3026388889,47161392.0,0.0,2407878.0,0,98.0,26532.0,938133.0,3852.0,5838.0,2964.0,819199.0,5508241.0,1,54395.0,412.4797222222267,1,0,293.61758333333114,3006.0,0,51289266.0,1923468.0,2867.0,20313542.0,108.0,0.0,2193.013833333267,0,2386.6516666666,5412.0,2162.0,24297.0,0,3269.0,0,0,9.8474722222222,1021077.0,2544662.0,2516180.0,4543.4728888888,60458.0,0,2584877.0,3714635.0,624.0,4380.0,0,0.0
25625,2020-03-05 14:59:00,190.4,1,0,5173834.0,2157690.0,3746120.0,963.0,0,1729095.0,24.0,131933.0,1055720.0,0.0,7819648.0,1463.70636111112,0,60.0,444.0,0,4.0,513.8083333333334,351.5525277777733,269.12125000000003,0,55737.0,1,626143.0,1858.21558333334,49730299.0,0.0,2484586.0,0,98.0,27452.0,992469.0,3987.0,5839.0,3084.0,861880.0,5843357.0,1,57323.0,424.23541666666665,1,0,303.31819444445114,3006.0,0,54051155.0,1984880.0,2982.0,21434102.0,108.0,0.0,2242.305472222267,0,2508.59375,5564.0,2222.0,24963.0,0,3289.0,0,0,10.4023333333334,1071985.0,2679631.0,2655535.0,4812.0255555556,63099.0,0,2750931.0,3869751.0,630.0,4513.0,0,0.0
25625,2020-03-05 15:00:00,187.4,1,0,5199844.0,2273550.0,3889201.0,999.0,0,1800267.0,24.0,140653.0,1095661.0,0.0,8071948.0,1498.56630555556,0,60.0,480.0,0,4.0,527.3896388888933,361.8070277777733,276.63127777778004,0,57014.0,1,646829.0,1908.57072222222,51521088.0,3154.0,2555494.0,0,98.0,28353.0,1035455.0,4110.0,5839.0,3186.0,886430.0,6239642.0,1,59667.0,436.2503055555466,1,0,313.31172222223114,3006.0,0,55872741.0,2100541.0,3072.0,22202919.0,108.0,0.0,2293.476222222267,0,2606.4805277778,5620.0,2294.0,25692.0,0,3289.0,0,0,10.8557777777778,1138688.0,2762220.0,2737855.0,5084.8512222222,64503.0,0,2855495.0,3941810.0,654.0,4659.0,0,0.0
25625,2020-03-05 15:01:00,184.6,1,0,5313169.0,2541510.0,4163941.0,1074.0,0,1932423.0,24.0,154885.0,1146986.0,0.0,8553737.0,1601.3546388889,0,60.0,517.0,0,4.0,555.7028611111133,381.70911111111326,291.32855555556006,0,59647.0,1,680125.0,2031.1661944444,54682917.0,7444.0,2679707.0,0,98.0,29645.0,1111587.0,4299.0,5839.0,3364.0,963215.0,6756453.0,1,64200.0,460.4006388888865,1,0,329.9065833333311,3006.0,0,59108779.0,2283256.0,3249.0,23484231.0,108.0,0.0,2420.596916666667,0,2746.9179444444,5740.0,2381.0,27469.0,0,3325.0,0,0,11.4844166666666,1255246.0,2895573.0,2910326.0,5391.5961111112,68684.0,0,3022028.0,4112760.0,693.0,4963.0,0,0.0
25625,2020-03-05 15:02:00,181.8,1,0,5489089.0,2773681.0,4461717.0,1146.0,0,2085183.0,24.0,169885.0,1220658.0,0.0,9093498.0,1732.58322222222,0,60.0,613.0,0,4.0,590.8811944444533,403.9935833333333,306.30750000000006,0,62975.0,1,729109.0,2195.7701944444,58424325.0,13849.0,2846440.0,0,98.0,31450.0,1195301.0,4575.0,5839.0,3634.0,1035052.0,7439133.0,1,69112.0,488.2823611111066,1,0,347.2831388888912,3006.0,0,63017489.0,2480648.0,3435.0,25022872.0,116.0,0.0,2612.3581388888674,0,2934.8962777778,5944.0,2522.0,29325.0,0,3685.0,0,0,11.9580277777778,1389277.0,3047269.0,3089036.0,5748.6422222222,73948.0,0,3226440.0,4271139.0,732.0,5328.0,0,0.0
25625,2020-03-05 15:03:00,179.0,1,0,5560099.0,2976017.0,4734614.0,1215.0,0,2200323.0,24.0,183689.0,1268323.0,0.0,9547650.0,1806.77386111112,0,60.0,673.0,0,4.0,616.0450555555533,422.9299722222133,320.84408333334005,0,65349.0,1,760489.0,2287.8301944444,61353878.0,16969.0,2961072.0,0,98.0,32990.0,1261970.0,4926.0,5840.0,3820.0,1097498.0,7918144.0,1,72549.0,508.8570833333266,1,0,363.8632222222312,3006.0,0,65984557.0,2702714.0,3624.0,26351968.0,124.0,0.0,2712.953722222267,0,3059.2886666666,6112.0,2594.0,30437.0,0,3733.0,0,0,12.5570277777778,1497528.0,3175109.0,3257791.0,5989.0001388888,77244.0,0,3392096.0,4370524.0,762.0,5532.0,0,0.0
25625,2020-03-05 15:04:00,176.2,1,0,5678944.0,3164792.0,5022019.0,1284.0,0,2326707.0,24.0,196163.0,1327628.0,0.0,10109538.0,1881.96836111112,0,60.0,794.0,0,4.0,648.6356111111133,448.4274444444533,341.45194444444,0,68586.0,1,798122.0,2405.0440277778,64756035.0,16969.0,3104053.0,0,98.0,35067.0,1335855.0,5238.0,5840.0,4090.0,1154679.0,8436079.0,1,76657.0,537.0182500000067,1,0,387.9187499999912,3006.0,0,69720406.0,2842412.0,3885.0,27783328.0,124.0,0.0,2847.222444444467,0,3214.2167777778,6460.0,2726.0,31957.0,0,3782.0,0,0,13.2477222222222,1587917.0,3338909.0,3436101.0,6393.2539444444,80460.0,0,3589976.0,4516956.0,802.0,5876.0,0,0.0
25625,2020-03-05 15:05:00,173.39999999999998,1,0,5832784.0,3332807.0,5308731.0,1356.0,0,2444559.0,24.0,204855.0,1386734.0,0.0,10602234.0,1965.59147222222,0,60.0,806.0,0,4.0,674.6811388888933,463.7770833333333,351.84397222222003,0,71051.0,1,831203.0,2516.9675555556,67932384.0,16969.0,3225433.0,0,98.0,36232.0,1405072.0,5490.0,5840.0,4228.0,1198839.0,8950729.0,1,80189.0,557.0698055555467,1,0,400.8511666666712,3006.0,0,73094634.0,2955408.0,4014.0,29159704.0,124.0,0.0,2978.005972222267,0,3331.8393055556,6596.0,2804.0,33342.0,0,3782.0,0,0,13.8185277777778,1679398.0,3465907.0,3561091.0,6602.3416666666,83936.0,0,3785893.0,4671149.0,832.0,6068.0,0,0.0
25625,2020-03-05 15:06:00,170.39999999999998,1,0,6009874.0,3498152.0,5608464.0,1431.0,0,2550567.0,24.0,213171.0,1435080.0,0.0,11136943.0,2039.0155555556,0,60.0,806.0,0,4.0,694.5896944444534,477.51705555555327,360.6448333333401,0,73368.0,1,859416.0,2600.8588611112,70994234.0,16970.0,3335478.0,0,98.0,37276.0,1472056.0,5619.0,5841.0,4372.0,1242275.0,9319384.0,1,82962.0,572.2820555555467,1,0,412.7784722222312,3006.0,0,76386754.0,3029716.0,4182.0,30512764.0,128.0,0.0,3083.1486666666674,0,3431.24275,6708.0,2882.0,34215.0,0,3834.0,0,0,14.4666944444444,1736183.0,3580040.0,3685261.0,6801.91125,85925.0,0,3981237.0,4852864.0,862.0,6218.0,0,0.0
25625,2020-03-05 15:07:00,169.39999999999998,1,0,6114934.0,3617147.0,5731100.0,1461.0,0,2608467.0,24.0,215448.0,1465188.0,0.0,11343271.0,2064.7181666666,0,60.0,866.0,0,4.0,704.0206111111133,486.1217777777733,367.7795,0,74108.0,1,871781.0,2633.6537777778,72438545.0,16970.0,3379746.0,0,98.0,37869.0,1509097.0,5722.0,5841.0,4441.0,1280167.0,9525004.0,1,84332.0,582.5831388888867,1,0,420.5792222222312,3006.0,0,77904725.0,3113631.0,4257.0,31168408.0,128.0,0.0,3117.782250000067,0,3493.8013611112,7064.0,2936.0,35044.0,0,4058.0,0,0,14.869,1775846.0,3675593.0,3810071.0,7043.7494722222,89453.0,0,4060314.0,4941069.0,865.0,6326.0,0,0.0
25625,2020-03-05 15:08:00,166.6,1,0,6291874.0,3765752.0,5992092.0,1527.0,0,2746899.0,24.0,224508.0,1521424.0,0.0,11856247.0,2134.1905277778,0,60.0,914.0,0,4.0,737.2588055555534,510.8694444444533,384.39733333334,0,77702.0,1,906338.0,2761.7640555556,75816777.0,16970.0,3526318.0,0,98.0,39893.0,1588969.0,5983.0,5841.0,4606.0,1325034.0,9897784.0,1,87761.0,611.6114722222267,1,0,440.8621666666711,3007.0,0,81554618.0,3217254.0,4473.0,32530828.0,128.0,0.0,3238.234416666667,0,3656.3678888888,7517.0,3044.0,36532.0,0,4115.0,0,0,15.5530833333334,1853352.0,3811966.0,3940431.0,7322.7261388888,95181.0,0,4264367.0,5121926.0,916.0,6678.0,0,0.0
25625,2020-03-05 15:09:00,163.6,1,0,6550414.0,3855183.0,6247346.0,1587.0,0,2866251.0,24.0,231440.0,1565312.0,0.0,12358928.0,2199.2568055556,0,60.0,974.0,0,4.0,766.2564999999934,535.1929166666732,401.73694444444,0,80418.0,1,933875.0,2863.6709722222,79149173.0,16970.0,3658023.0,0,98.0,41743.0,1659197.0,6208.0,5841.0,4880.0,1362600.0,10314079.0,1,90958.0,637.8653888888866,1,0,461.2478055555512,3007.0,0,85205421.0,3311894.0,4662.0,33905176.0,128.0,0.0,3346.7237500000674,0,3816.2601944444,7738.0,3168.0,37676.0,0,4116.0,0,0,16.2882222222222,1917183.0,3967467.0,4072416.0,7682.5467222222,101861.0,0,4493807.0,5296802.0,959.0,6998.0,0,0.0
25625,2020-03-05 15:10:00,160.79999999999998,1,0,6812780.0,3998794.0,6499234.0,1657.0,0,2977983.0,24.0,240280.0,1633264.0,0.0,12878612.0,2292.0632222222,0,60.0,974.0,0,4.0,798.1045833333334,556.2326388888932,417.84677777778,0,83994.0,1,971324.0,2973.4258333334,82372162.0,16970.0,3822867.0,0,115.0,43476.0,1719522.0,6547.0,5842.0,5111.0,1417080.0,10651475.0,1,95022.0,663.3682500000067,1,0,480.4286388888911,3007.0,0,88702057.0,3431963.0,4908.0,35271496.0,132.0,0.0,3503.417750000068,0,3958.7066944444,7926.0,3319.0,38956.0,0,4188.0,0,0,16.8283611111112,1987669.0,4118767.0,4226316.0,7896.5969444444,104893.0,0,4686404.0,5504243.0,1007.0,7226.0,0,0.0060555555555556
25625,2020-03-05 15:11:00,158.0,1,0,7174025.0,4097599.0,6787730.0,1735.0,0,3101655.0,24.0,246085.0,1684082.0,0.0,13452705.0,2375.3936666666,0,60.0,986.0,0,4.0,830.9065833333332,580.7174999999933,435.84402777778,0,87282.0,1,1002001.0,3074.2528611112,85721101.0,16970.0,3967407.0,0,115.0,45148.0,1784795.0,6754.0,5842.0,5264.0,1452868.0,10975340.0,1,98166.0,690.5674444444467,1,0,502.0828333333311,3007.0,0,92428494.0,3486472.0,5040.0,36722956.0,132.0,0.0,3624.9250277778656,0,4091.7692222222,8090.0,3433.0,40997.0,0,4192.0,0,0,17.686388888889,2028373.0,4262355.0,4346871.0,8133.1331944444,109050.0,0,4905069.0,5754091.0,1047.0,7574.0,0,0.0060555555555556
25625,2020-03-05 15:12:00,155.39999999999998,1,0,7689215.0,4188949.0,7025790.0,1810.0,0,3202971.0,24.0,252095.0,1737523.0,0.0,13960629.0,2450.669,0,60.0,986.0,0,4.0,857.4508888888934,600.2377777777733,449.25830555556,0,90059.0,1,1029086.0,3161.47275,88666318.0,16970.0,4095436.0,0,129.0,46484.0,1842352.0,6967.0,5842.0,5498.0,1508506.0,11313065.0,1,101311.0,712.2751111111066,1,0,517.9536666666711,3215.0,0,95679144.0,3564186.0,5211.0,38052424.0,132.0,0.0,3737.549805555467,0,4220.9218611112,8330.0,3526.0,42361.0,0,4196.0,0,0,18.3585,2082583.0,4412427.0,4509031.0,8323.8818333334,112531.0,0,5100585.0,6065415.0,1078.0,7866.0,0,0.0060555555555556
25625,2020-03-05 15:13:00,153.0,1,0,8127140.0,4281889.0,7283148.0,1870.0,0,3289851.0,24.0,256987.0,1783443.0,0.0,14466909.0,2512.2317777778,0,60.0,986.0,0,4.0,880.9631944444532,620.3800555555532,461.81183333334,0,92167.0,1,1057094.0,3240.1200277778,91415438.0,16970.0,4216545.0,0,129.0,47665.0,1892696.0,7165.0,5842.0,5633.0,1553927.0,11631935.0,1,103839.0,734.2674722222267,1,0,534.0575833333311,3215.0,0,98723263.0,3624844.0,5373.0,39313804.0,132.0,0.0,3844.077111111066,0,4315.3800277778,8403.0,3622.0,43133.0,0,4196.0,0,0,18.7793611111112,2128759.0,4539723.0,4639891.0,8479.4106944444,114363.0,0,5281289.0,6328197.0,1114.0,8043.0,0,0.0060555555555556
25625,2020-03-05 15:14:00,151.2,1,0,8385740.0,4361284.0,7458521.0,1906.0,0,3355803.0,24.0,261479.0,1811004.0,0.0,14777649.0,2565.4918333334,0,60.0,987.0,0,4.0,898.6567777777733,631.3729722222133,470.53216666666,0,94007.0,1,1071999.0,3279.4383333334,93337919.0,16970.0,4297569.0,0,143.0,48642.0,1930228.0,7330.0,5842.0,5759.0,1588679.0,11768840.0,1,106047.0,749.3701111111066,1,0,543.7559444444511,3215.0,0,100791966.0,3663545.0,5473.0,40189457.0,132.0,0.0,3917.221805555467,0,4368.9693333334,8507.0,3688.0,43689.0,0,4196.0,0,0,19.2774444444444,2152133.0,4616727.0,4722146.0,8577.0033611112,116999.0,0,5412665.0,6537224.0,1145.0,8216.0,0,0.0060555555555556
25625,2020-03-05 15:15:00,148.39999999999998,1,0,8519270.0,4501279.0,7663458.0,1951.0,0,3433419.0,32.0,268388.0,1861709.0,0.0,15238713.0,2641.44425,0,60.0,987.0,0,4.0,932.5222222222134,656.8888888888932,491.816,0,97596.0,1,1101004.0,3367.6010555556,95909268.0,16970.0,4433509.0,0,143.0,50842.0,1974107.0,7639.0,5842.0,5993.0,1657653.0,12133160.0,1,109348.0,778.1663333333266,1,0,566.4209166666712,3215.0,0,103720736.0,3762891.0,5728.0,41384189.0,132.0,0.0,4048.3395277778654,0,4484.6731666666,8783.0,3850.0,45481.0,0,4204.0,0,0,19.7303333333334,2211322.0,4752611.0,4906241.0,8876.2193055556,121427.0,0,5564755.0,6707030.0,1202.0,8625.0,0,0.0060555555555556
25625,2020-03-05 15:16:00,145.39999999999998,1,0,8674340.0,4586044.0,7940866.0,2008.0,0,3519459.0,32.0,274335.0,1925469.0,0.0,15748186.0,2733.1883611112,0,60.0,987.0,0,4.0,967.4004444444532,682.0341111111132,508.65783333334,0,100272.0,1,1136252.0,3452.7781666666,98983691.0,16971.0,4582882.0,0,143.0,52592.0,2022728.0,7852.0,5842.0,6215.0,1695026.0,12432515.0,1,112689.0,806.7506388888866,1,0,587.4778611111112,3215.0,0,107126892.0,3854398.0,5857.0,42853134.0,132.0,0.0,4166.917722222266,0,4608.6881666666,8887.0,3967.0,46770.0,0,4228.0,0,0,20.263166666666,2270485.0,4898804.0,5027292.0,9150.6725833334,124043.0,0,5746451.0,6892553.0,1247.0,8925.0,0,0.0060555555555556
25625,2020-03-05 15:17:00,142.0,1,0,8845205.0,4660954.0,8063178.0,2050.0,0,3578307.0,32.0,279127.0,1944881.0,0.0,15985271.0,2776.3870555556,0,60.0,987.0,0,4.0,985.2799999999934,696.7970277777732,520.97158333334,0,102105.0,1,1148776.0,3519.7460555556,100588767.0,16971.0,4651240.0,0,143.0,53780.0,2056056.0,8005.0,5842.0,6329.0,1730634.0,12562460.0,1,114685.0,823.2769722222267,1,0,599.9931666666711,3215.0,0,108920528.0,3905488.0,5959.0,43525530.0,132.0,0.0,4233.645333333267,0,4680.0146666666,9059.0,4030.0,47962.0,0,4517.0,0,0,20.870083333334,2321497.0,4979745.0,5119133.0,9297.102,126595.0,0,5851064.0,7009033.0,1280.0,9177.0,0,0.0060555555555556
25625,2020-03-05 15:18:00,139.2,1,0,9035720.0,4766899.0,8286730.0,2104.0,0,3663915.0,36.0,284920.0,2014894.0,0.0,16407611.0,2859.188,0,60.0,987.0,0,4.0,1016.9099444444532,719.2422499999933,536.53458333334,0,106313.0,1,1178837.0,3618.2221944444,103304172.0,16971.0,4779976.0,0,143.0,55398.0,2104736.0,8258.0,5842.0,6467.0,1766363.0,12911345.0,1,117734.0,849.4769722222266,1,0,618.6186111111112,3215.0,0,111857969.0,4001441.0,6133.0,44810862.0,136.0,0.0,4371.635277777867,0,4773.9590277778,9187.0,4142.0,49315.0,0,4550.0,0,0,21.457388888888,2364267.0,5113577.0,5238833.0,9460.1753611112,129771.0,0,6013025.0,7212574.0,1325.0,9463.0,0,0.0060555555555556
25625,2020-03-05 15:19:00,136.39999999999998,1,0,9287750.0,4881844.0,8570994.0,2179.0,0,3769431.0,36.0,292045.0,2087134.0,0.0,16947792.0,2977.5658611112,0,60.0,987.0,0,4.0,1047.6214999999934,742.4380277777733,554.3452222222201,0,109565.0,1,1222945.0,3721.4859722222,106651527.0,16971.0,4953215.0,0,157.0,57052.0,2161178.0,8549.0,5842.0,6668.0,1808447.0,13337405.0,1,122026.0,876.7714444444467,1,0,639.5440277777712,3215.0,0,115509903.0,4075801.0,6319.0,46361478.0,136.0,0.0,4509.801916666667,0,4903.4131666666,9255.0,4268.0,50668.0,0,4838.0,0,0,22.104972222222,2419725.0,5276013.0,5372183.0,9669.4731388888,131503.0,0,6214913.0,7478307.0,1358.0,9684.0,0,0.0060555555555556
25625,2020-03-05 15:20:00,133.6,1,0,9414005.0,4991254.0,8890286.0,2236.0,0,3863967.0,36.0,300849.0,2150779.0,0.0,17513221.0,3070.1418055556,0,60.0,987.0,0,4.0,1082.4133888888937,768.8375833333332,574.68686111112,0,112565.0,1,1262606.0,3818.86975,110075189.0,16971.0,5131015.0,0,157.0,59132.0,2211635.0,8942.0,5842.0,6917.0,1848132.0,13867895.0,1,126998.0,903.9361388888868,1,0,664.1608888888912,3215.0,0,119277980.0,4197832.0,6694.0,48099222.0,136.0,0.0,4625.940027777867,0,5065.1814722222,9332.0,4439.0,51844.0,0,4846.0,0,0,22.508916666666,2506981.0,5512253.0,5586403.0,10100.1890277778,133551.0,0,6404877.0,7654782.0,1400.0,9937.0,0,0.0060555555555556
25625,2020-03-05 15:21:00,132.2,1,0,9471170.0,5037529.0,9078980.0,2275.0,0,3932847.0,36.0,304502.0,2186879.0,0.0,17843113.0,3101.5119166666,0,60.0,987.0,0,4.0,1099.1049722222135,781.7462777777732,585.7864722222201,0,114170.0,1,1280078.0,3876.5359166666,112116020.0,16971.0,5208555.0,0,157.0,60156.0,2248996.0,9054.0,5842.0,7029.0,1864181.0,14112950.0,1,129717.0,918.6302500000066,1,0,675.5625277777712,3215.0,0,121583934.0,4239134.0,6811.0,49012326.0,136.0,0.0,4675.775416666667,0,5159.7383611112,9349.0,4538.0,52576.0,0,4846.0,0,0,22.986527777778,2546593.0,5616606.0,5665149.0,10332.8883333334,135507.0,0,6524937.0,7745145.0,1415.0,10134.0,0,0.0060555555555556
25625,2020-03-05 15:22:00,130.79999999999998,1,0,9495216.0,5099584.0,9222840.0,2302.0,0,3978747.0,36.0,308946.0,2218440.0,0.0,18127993.0,3149.2802222222,0,60.0,987.0,0,4.0,1120.6515555555534,797.2851388888932,598.87283333334,0,116303.0,1,1299402.0,3931.4993611112,113776316.0,16971.0,5297664.0,0,157.0,61416.0,2273853.0,9318.0,5842.0,7209.0,1885649.0,14403695.0,1,132133.0,937.9266388888868,1,0,690.0598888888912,3215.0,0,123499172.0,4300741.0,6967.0,49789266.0,136.0,0.0,4753.083333333267,0,5233.2699444444,9905.0,4647.0,53328.0,0,4847.0,0,0,23.374777777778,2599295.0,5726630.0,5774680.0,10511.0993333334,137553.0,0,6608142.0,7801513.0,1469.0,10306.0,0,0.0098888888888888
25625,2020-03-05 15:23:00,130.6,1,0,9495216.0,5100424.0,9222841.0,2302.0,0,3978747.0,36.0,308958.0,2218446.0,0.0,18127994.0,3149.2802222222,0,60.0,987.0,0,4.0,1120.6515555555534,797.2851388888932,598.87283333334,0,116305.0,1,1299403.0,3931.4993611112,113776393.0,16971.0,5297673.0,0,157.0,61416.0,2273854.0,9318.0,5842.0,7209.0,1885838.0,14403695.0,1,132137.0,937.9266388888868,1,0,690.0598888888912,3215.0,0,123499172.0,4300741.0,6970.0,49789278.0,136.0,0.0,4754.083333333267,0,5233.2699444444,9905.0,4647.0,53329.0,0,4847.0,0,0,23.374777777778,2599295.0,5726642.0,5774940.0,10511.0993333334,137553.0,0,6608143.0,7801513.0,1470.0,10307.0,0,0.0098888888888888
