source,time_step,RUL,event,Spec_1_Cat1,459_8,272_3,272_0,459_18,Spec_1_Cat12,158_7,397_7,272_1,Spec_7_Cat1
10111,2020-02-01 08:17:00,3.799999999999983,1,0,11482.920166666594,26212801.0,11891776.0,0.254555555555556,0,32281466.0,5421558.0,18516059.0,0
10111,2020-02-01 08:18:00,2.0,1,0,11577.269499999997,26358765.0,11934078.0,0.254555555555556,0,32281466.0,5458194.0,18610517.0,0
11251,2020-02-03 19:51:00,202.8,1,0,2.75474999999998,8671.0,39728.0,0.0,0,384.0,5665.0,25402.0,0
11251,2020-02-03 19:52:00,200.8,1,0,412.6793888888978,270192.0,112385.0,0.0,0,108660.0,168925.0,86047.0,0
11251,2020-02-03 19:53:00,200.2,1,0,552.5615555555578,382811.0,133016.0,0.0,0,142284.0,215753.0,115791.0,0
11251,2020-02-03 19:54:00,200.0,1,0,607.3391388888978,422734.0,136006.0,0.0,0,155532.0,229429.0,131261.0,0
11251,2020-02-03 19:55:00,199.0,1,0,842.1350555555578,496652.0,150163.0,0.0,0,222744.0,313689.0,161161.0,0
11251,2020-02-03 19:56:00,195.2,1,0,1778.0317222222177,942318.0,230178.0,0.0,0,464437.0,648731.0,292188.0,0
11251,2020-02-03 19:57:00,194.6,1,0,1897.703805555558,1007513.0,247767.0,0.0,0,494233.0,693735.0,312494.0,0
11251,2020-02-03 19:58:00,188.6,1,0,3371.862638888978,2075398.0,454467.0,0.0,0,907429.0,1195055.0,493974.0,0
11251,2020-02-03 19:59:00,183.2,1,0,4676.242555555578,3347916.0,696190.0,0.0019166666666666,0,1281817.0,1640147.0,696722.0,0
11251,2020-02-03 20:00:00,177.20000000000002,1,0,5943.099527777778,5414825.0,1104429.0,0.0019166666666666,0,1655582.0,2067051.0,1053546.0,0
11251,2020-02-03 20:01:00,171.20000000000002,1,0,7502.798472222178,6953713.0,1333424.0,0.0019166666666666,0,2088866.0,2608792.0,1289678.0,0
11251,2020-02-03 20:02:00,169.20000000000002,1,0,7987.803638888978,7439393.0,1411256.0,0.0019166666666666,0,2216571.0,2774566.0,1340404.0,0
11251,2020-02-03 20:03:00,166.8,1,0,8626.296999999979,7775703.0,1491713.0,0.0019166666666666,0,2390307.0,2981330.0,1398592.0,0
11251,2020-02-03 20:04:00,166.4,1,0,8720.097055555578,7818071.0,1513969.0,0.0019166666666666,0,2413167.0,3002226.0,1405885.0,0
11251,2020-02-03 20:05:00,160.4,1,0,10375.975083333358,8465523.0,1655292.0,0.0019166666666666,0,2860720.0,3502491.0,1545102.0,0
11251,2020-02-03 20:06:00,158.8,1,0,10840.786694444378,8552155.0,1687714.0,0.0019166666666666,0,2967424.0,3619875.0,1571194.0,0
11251,2020-02-03 20:07:00,156.8,1,0,11366.377777777778,8707583.0,1747384.0,0.0019166666666666,0,3098236.0,3744207.0,1619802.0,0
11251,2020-02-03 20:08:00,152.8,1,0,12405.634972222178,8898813.0,1843844.0,0.0019166666666666,0,3368224.0,4034419.0,1693382.0,0
11251,2020-02-03 20:09:00,152.60000000000002,1,0,12453.65633333338,8903415.0,1848135.0,0.0019166666666666,0,3382336.0,4051704.0,1696125.0,0
11251,2020-02-03 20:10:00,149.60000000000002,1,0,12917.75838888898,8976150.0,1918140.0,0.0019166666666666,0,3504448.0,4203785.0,1745356.0,0
11251,2020-02-03 20:11:00,148.4,1,0,13041.636777777778,9071674.0,1951719.0,0.0019166666666666,0,3529145.0,4258966.0,1797733.0,0
11251,2020-02-03 20:12:00,148.0,1,0,13102.681388888976,9075496.0,1960975.0,0.0019166666666666,0,3538901.0,4281635.0,1802036.0,0
11251,2020-02-03 20:13:00,147.60000000000002,1,0,13170.638333333378,9079812.0,1966683.0,0.0019166666666666,0,3552305.0,4298539.0,1810213.0,0
11251,2020-02-03 20:14:00,146.8,1,0,13351.172833333378,9085207.0,1977252.0,0.0019166666666666,0,3581346.0,4330715.0,1821381.0,0
11251,2020-02-03 20:15:00,140.8,1,0,14601.560916666778,9287227.0,2128780.0,0.0019166666666666,0,3848766.0,4667744.0,1921390.0,0
11251,2020-02-03 20:16:00,138.60000000000002,1,0,15065.619111111178,9346299.0,2182691.0,0.0019166666666666,0,3992862.0,4807072.0,1973169.0,0
11251,2020-02-03 20:17:00,134.8,1,0,15984.930611111176,9516053.0,2265917.0,0.0019166666666666,0,4250311.0,5059949.0,2046112.0,0
11251,2020-02-03 20:18:00,133.4,1,0,16328.563333333375,9636394.0,2299548.0,0.0019166666666666,0,4349443.0,5162210.0,2081498.0,0
11251,2020-02-03 20:19:00,132.4,1,0,16533.838277777777,9691826.0,2324014.0,0.0019166666666666,0,4401127.0,5236212.0,2098086.0,0
11251,2020-02-03 20:20:00,131.4,1,0,16803.546694444376,9729747.0,2338938.0,0.0019166666666666,0,4480819.0,5325734.0,2123423.0,0
11251,2020-02-03 20:21:00,129.0,1,0,17222.935361111035,9949109.0,2400597.0,0.0019166666666666,0,4616587.0,5506974.0,2206974.0,0
11251,2020-02-03 20:22:00,128.8,1,0,17243.158972222154,9949201.0,2400597.0,0.0019166666666666,0,4619623.0,5514347.0,2206974.0,0
11251,2020-02-03 20:23:00,128.60000000000002,1,0,17320.759833333253,9957690.0,2407019.0,0.0019166666666666,0,4647572.0,5541228.0,2212954.0,0
11251,2020-02-03 20:24:00,125.20000000000002,1,0,17934.522249999933,10375276.0,2525618.0,0.0019166666666666,0,4804016.0,5788142.0,2423801.0,0
11251,2020-02-03 20:25:00,123.6,1,0,18348.88244444437,10555820.0,2557456.0,0.0019166666666666,0,4922000.0,5886607.0,2465505.0,0
11251,2020-02-03 20:26:00,123.20000000000002,1,0,18438.5166666666,10571901.0,2571574.0,0.0019166666666666,0,4940828.0,5899395.0,2471069.0,0
11251,2020-02-03 20:27:00,119.4,1,0,19347.127027777777,10957806.0,2755238.0,0.0019166666666666,0,5190500.0,6119840.0,2585106.0,0
11251,2020-02-03 20:28:00,119.20000000000002,1,0,19391.970722222177,10973172.0,2765365.0,0.0019166666666666,0,5204540.0,6131992.0,2588174.0,0
11251,2020-02-03 20:29:00,113.20000000000002,1,0,20271.5586944444,12590827.0,3217076.0,0.0019166666666666,0,5491796.0,6432385.0,3235808.0,0
11251,2020-02-03 20:30:00,111.8,1,0,20595.15386111105,12792679.0,3264123.0,0.0037777777777776,0,5588348.0,6515049.0,3306190.0,0
11251,2020-02-03 20:31:00,111.0,1,0,20819.74152777773,12951656.0,3308220.0,0.0037777777777776,0,5657732.0,6570670.0,3340614.0,0
11251,2020-02-03 20:32:00,108.8,1,0,21383.30569444439,13421555.0,3390094.0,0.0037777777777776,0,5814272.0,6719906.0,3448944.0,0
11251,2020-02-03 20:33:00,107.0,1,0,21848.895222222167,13715797.0,3451649.0,0.0037777777777776,0,5932112.0,6826299.0,3502842.0,0
11251,2020-02-03 20:34:00,106.6,1,0,21936.802111110967,13762324.0,3467483.0,0.0037777777777776,0,5954552.0,6847418.0,3509342.0,0
11251,2020-02-03 20:35:00,105.0,1,0,22363.377416666568,13968570.0,3495551.0,0.0037777777777776,0,6079172.0,6956966.0,3552710.0,0
11251,2020-02-03 20:36:00,103.4,1,0,22803.81716666657,14072973.0,3545823.0,0.0037777777777776,0,6188228.0,7050547.0,3592802.0,0
11251,2020-02-03 20:37:00,97.6,1,0,24401.738694444364,14487192.0,3713939.0,0.0037777777777776,0,6675896.0,7410331.0,3732280.0,0
11251,2020-02-03 20:38:00,97.4,1,0,24405.858749999963,14494083.0,3713940.0,0.0037777777777776,0,6677288.0,7411684.0,3732306.0,0
11251,2020-02-03 20:39:00,96.8,1,0,24568.71433333336,14537321.0,3746583.0,0.0037777777777776,0,6721076.0,7458225.0,3772307.0,0
11251,2020-02-03 20:40:00,95.8,1,0,24864.605138888764,14649096.0,3775859.0,0.0037777777777776,0,6789104.0,7526225.0,3798437.0,0
11251,2020-02-03 20:41:00,89.80000000000001,1,0,26425.252888888765,15084960.0,3962279.0,0.0037777777777776,0,7273880.0,7841762.0,3955477.0,0
11251,2020-02-03 20:42:00,88.00000000000001,1,0,26916.81816666657,15174595.0,4013487.0,0.0037777777777776,0,7435940.0,7946698.0,3984012.0,0
11251,2020-02-03 20:43:00,87.4,1,0,27075.538944444364,15194030.0,4031843.0,0.0037777777777776,0,7478852.0,7979075.0,3993736.0,0
11251,2020-02-03 20:44:00,86.80000000000001,1,0,27230.470638888808,15220810.0,4049380.0,0.0037777777777776,0,7526240.0,8009507.0,4002953.0,0
11251,2020-02-03 20:45:00,85.4,1,0,27598.77113888881,15300786.0,4077058.0,0.0037777777777776,0,7602704.0,8094107.0,4037871.0,0
11251,2020-02-03 20:46:00,85.00000000000001,1,0,27701.332666666585,15316529.0,4088719.0,0.0037777777777776,0,7626932.0,8112791.0,4042005.0,0
11251,2020-02-03 20:47:00,83.80000000000001,1,0,27996.993111111027,15348301.0,4118177.0,0.0037777777777776,0,7693316.0,8171595.0,4074817.0,0
11251,2020-02-03 20:48:00,77.80000000000001,1,0,29476.57977777777,15702148.0,4265558.0,0.0037777777777776,0,7955156.0,8471663.0,4204856.0,0
11251,2020-02-03 20:49:00,75.60000000000001,1,0,29926.721499999967,15760479.0,4318560.0,0.0037777777777776,0,8026544.0,8540692.0,4234704.0,0
11251,2020-02-03 20:50:00,75.20000000000002,1,0,30011.58474999997,15782800.0,4329974.0,0.0037777777777776,0,8041688.0,8554132.0,4240840.0,0
11251,2020-02-03 20:51:00,74.80000000000001,1,0,30046.494138888767,15799115.0,4347914.0,0.0037777777777776,0,8050628.0,8562896.0,4253073.0,0
11251,2020-02-03 20:52:00,68.80000000000001,1,0,30384.224333333168,16228687.0,4579353.0,0.0037777777777776,0,8154020.0,8715172.0,4502608.0,0
11251,2020-02-03 20:53:00,67.80000000000001,1,0,30404.519361110968,16371297.0,4626894.0,0.0037777777777776,0,8164100.0,8734941.0,4592009.0,0
11251,2020-02-03 20:54:00,66.4,1,0,30482.30433333317,16494654.0,4645445.0,0.0037777777777776,0,8192588.0,8785991.0,4638380.0,0
11251,2020-02-03 20:55:00,64.80000000000001,1,0,30865.705138888767,16568364.0,4672498.0,0.0037777777777776,0,8295248.0,8894447.0,4666188.0,0
11251,2020-02-03 20:56:00,63.0,1,0,31186.441833333167,16727705.0,4747846.0,0.0037777777777776,0,8392112.0,9001439.0,4751871.0,0
11251,2020-02-03 20:57:00,62.80000000000001,1,0,31227.20652777777,16749155.0,4760911.0,0.0037777777777776,0,8403056.0,9014619.0,4761322.0,0
11251,2020-02-03 20:58:00,62.0,1,0,31420.197583333167,16824321.0,4775640.0,0.0037777777777776,0,8460332.0,9062028.0,4777546.0,0
11251,2020-02-03 20:59:00,61.80000000000001,1,0,31445.69961111097,16836632.0,4775900.0,0.0037777777777776,0,8463897.0,9067065.0,4782252.0,0
11251,2020-02-03 21:00:00,60.60000000000002,1,0,31615.038694444367,16970454.0,4818423.0,0.0037777777777776,0,8520189.0,9128241.0,4839673.0,0
11251,2020-02-03 21:01:00,60.0,1,0,31660.700222222167,17093668.0,4847999.0,0.0037777777777776,0,8532969.0,9155429.0,4884744.0,0
11251,2020-02-03 21:02:00,59.0,1,0,31683.162861110966,17231521.0,4926480.0,0.0037777777777776,0,8543566.0,9176805.0,5003226.0,0
11251,2020-02-03 21:03:00,53.0,1,0,32953.59941666656,17846993.0,5084535.0,0.0037777777777776,0,8854858.0,9452794.0,5141754.0,0
11251,2020-02-03 21:04:00,52.400000000000006,1,0,33110.759861110964,17884810.0,5104438.0,0.0037777777777776,0,8902138.0,9486291.0,5158044.0,0
11251,2020-02-03 21:05:00,51.0,1,0,33439.392027777765,17990643.0,5152694.0,0.0037777777777776,0,9003658.0,9561728.0,5182081.0,0
11251,2020-02-03 21:06:00,50.60000000000002,1,0,33533.82944444437,18048649.0,5164563.0,0.0037777777777776,0,9035206.0,9589013.0,5204350.0,0
11251,2020-02-03 21:07:00,50.0,1,0,33655.62130555557,18109633.0,5173481.0,0.0037777777777776,0,9079702.0,9619573.0,5231221.0,0
11251,2020-02-03 21:08:00,49.60000000000002,1,0,33722.001638888774,18127469.0,5187105.0,0.0037777777777776,0,9094738.0,9632986.0,5242817.0,0
11251,2020-02-03 21:09:00,47.60000000000002,1,0,34182.576111110975,18520290.0,5266678.0,0.0037777777777776,0,9239950.0,9727106.0,5302422.0,0
11251,2020-02-03 21:10:00,43.80000000000001,1,0,35163.14541666658,19307804.0,5390751.0,0.0037777777777776,0,9534766.0,9942866.0,5432825.0,0
11251,2020-02-03 21:11:00,43.60000000000002,1,0,35202.015722222175,19356177.0,5396549.0,0.0037777777777776,0,9541582.0,9952618.0,5437063.0,0
11251,2020-02-03 21:12:00,43.0,1,0,35258.49097222218,19423088.0,5430583.0,0.0037777777777776,0,9559643.0,9964650.0,5454847.0,0
11251,2020-02-03 21:13:00,39.80000000000001,1,0,35854.82772222218,19828181.0,5588403.0,0.0037777777777776,0,9723180.0,10082782.0,5553842.0,0
11251,2020-02-03 21:14:00,36.400000000000006,1,0,36521.40827777778,20222445.0,5733341.0,0.0037777777777776,0,9876096.0,10199747.0,5690537.0,0
11251,2020-02-03 21:15:00,35.60000000000002,1,0,36672.38852777778,20324326.0,5777775.0,0.0037777777777776,0,9918636.0,10225251.0,5711064.0,0
11251,2020-02-03 21:16:00,35.400000000000006,1,0,36704.70741666658,20333777.0,5794260.0,0.0037777777777776,0,9926340.0,10232140.0,5724792.0,0
11251,2020-02-03 21:17:00,32.80000000000001,1,0,37223.81799999999,20663613.0,5901315.0,0.0037777777777776,0,10073568.0,10334552.0,5818419.0,0
11251,2020-02-03 21:18:00,31.40000000000001,1,0,37448.5073888888,20727027.0,5935050.0,0.0037777777777776,0,10136269.0,10371876.0,5838076.0,0
11251,2020-02-03 21:19:00,25.40000000000001,1,0,38736.64936111098,21554321.0,6220803.0,0.0037777777777776,0,10502113.0,10664221.0,6019491.0,0
11251,2020-02-03 21:20:00,23.80000000000001,1,0,39110.631277777786,21671971.0,6266498.0,0.0037777777777776,0,10612561.0,10751277.0,6068202.0,0
11251,2020-02-03 21:21:00,21.600000000000023,1,0,39642.0966944444,21847029.0,6359604.0,0.0037777777777776,0,10775833.0,10867065.0,6115314.0,0
11251,2020-02-03 21:22:00,21.0,1,0,39803.60522222218,21913628.0,6377713.0,0.0037777777777776,0,10822261.0,10905492.0,6135581.0,0
11251,2020-02-03 21:23:00,20.200000000000017,1,0,40002.07249999998,21956996.0,6412203.0,0.0037777777777776,0,10882573.0,10952932.0,6168718.0,0
11251,2020-02-03 21:24:00,18.80000000000001,1,0,40335.00577777778,22026157.0,6442090.0,0.0037777777777776,0,10979545.0,11033980.0,6191104.0,0
11251,2020-02-03 21:25:00,18.40000000000001,1,0,40360.8788888888,22034074.0,6464151.0,0.0037777777777776,0,10985990.0,11041892.0,6200984.0,0
11251,2020-02-03 21:26:00,18.200000000000017,1,0,40423.91825,22049466.0,6472004.0,0.0037777777777776,0,11006354.0,11058185.0,6206132.0,0
11251,2020-02-03 21:27:00,13.200000000000015,1,0,41728.44597222219,22242230.0,6586326.0,0.0037777777777776,0,11376146.0,11333697.0,6305920.0,0
11251,2020-02-03 21:28:00,11.400000000000006,1,0,42109.8351944444,22301315.0,6626549.0,0.0037777777777776,0,11476670.0,11419610.0,6394138.0,0
11251,2020-02-03 21:29:00,9.600000000000025,1,0,42437.60994444438,22403157.0,6668787.0,0.0037777777777776,0,11554814.0,11498191.0,6441055.0,0
11251,2020-02-03 21:30:00,7.600000000000023,1,0,42677.085361110985,22599926.0,6762660.0,0.0037777777777776,0,11610890.0,11568615.0,6571212.0,0
11251,2020-02-03 21:31:00,7.200000000000017,1,0,42677.085361110985,22599926.0,6766560.0,0.0037777777777776,0,11610890.0,11568659.0,6571212.0,0
11251,2020-02-03 21:32:00,4.600000000000023,1,0,42807.56936111098,22684686.0,6834186.0,0.0037777777777776,0,11650970.0,11614385.0,6645494.0,0
11251,2020-02-03 21:33:00,3.0,1,0,42862.74511111098,22741223.0,6872133.0,0.0037777777777776,0,11671406.0,11631945.0,6664045.0,0
11496,2020-02-04 05:54:00,191.0,1,0,9.1636944444444,589498.0,210054.0,0.0,0,4993.0,10668.0,34424.0,0
11496,2020-02-04 05:55:00,185.2,1,0,523.0338333333244,5762900.0,443456.0,0.0107777777777778,0,244597.0,76792.0,315354.0,0
11496,2020-02-04 05:56:00,182.4,1,0,812.8348888888844,8751405.0,577928.0,0.043666666666666,0,358885.0,116369.0,462098.0,0
11496,2020-02-04 05:57:00,179.0,1,0,1090.1918333333244,11780496.0,702988.0,0.043666666666666,0,487873.0,155611.0,576186.0,0
11496,2020-02-04 05:58:00,176.2,1,0,1322.6167222222246,14258894.0,806195.0,0.05525,0,604705.0,188587.0,662364.0,0
11496,2020-02-04 05:59:00,173.4,1,0,1577.0377500000045,16864575.0,913796.0,0.064638888888888,0,726254.0,226027.0,742015.0,0
11496,2020-02-04 06:00:00,170.6,1,0,1859.7155833333247,19673122.0,1009944.0,0.085805555555556,0,846698.0,266020.0,820899.0,0
11496,2020-02-04 06:01:00,167.8,1,0,2144.9084722222447,22254207.0,1106287.0,0.091833333333334,0,973202.0,306332.0,901330.0,0
11496,2020-02-04 06:02:00,166.0,1,0,2264.0753888888444,23696934.0,1157403.0,0.091833333333334,0,1030058.0,328664.0,959453.0,0
11496,2020-02-04 06:03:00,163.2,1,0,2532.5117222222443,26521184.0,1282191.0,0.105027777777778,0,1159490.0,369128.0,1025051.0,0
11496,2020-02-04 06:04:00,160.4,1,0,2769.625611111044,29100852.0,1410111.0,0.120444444444444,0,1275447.0,406265.0,1091442.0,0
11496,2020-02-04 06:05:00,157.6,1,0,3055.649250000045,31943095.0,1516893.0,0.120444444444444,0,1396875.0,441722.0,1168221.0,0
11496,2020-02-04 06:06:00,154.8,1,0,3335.0216111110444,34837831.0,1628628.0,0.131333333333334,0,1516707.0,478959.0,1244571.0,0
11496,2020-02-04 06:07:00,154.0,1,0,3394.681944444445,35523451.0,1652938.0,0.131333333333334,0,1543395.0,488215.0,1261576.0,0
11496,2020-02-04 06:08:00,151.2,1,0,3677.410750000045,38313759.0,1759421.0,0.1435,0,1689172.0,522824.0,1390991.0,0
11496,2020-02-04 06:09:00,148.4,1,0,3970.668583333245,40997440.0,1909961.0,0.149888888888888,0,1813205.0,563092.0,1602111.0,0
11496,2020-02-04 06:10:00,148.2,1,0,3987.250138888845,41162904.0,1923312.0,0.149888888888888,0,1821197.0,564636.0,1609236.0,0
11496,2020-02-04 06:11:00,145.4,1,0,4313.433944444444,44137422.0,2038440.0,0.157555555555556,0,1953593.0,602192.0,1751261.0,0
11496,2020-02-04 06:12:00,142.6,1,0,4643.578694444444,47051957.0,2201980.0,0.163861111111112,0,2069405.0,643828.0,1959053.0,0
11496,2020-02-04 06:13:00,142.4,1,0,4662.6017222222445,47290065.0,2206361.0,0.163861111111112,0,2080038.0,648785.0,1972560.0,0
11496,2020-02-04 06:14:00,139.6,1,0,5035.183750000045,50311434.0,2445782.0,0.168888888888888,0,2202943.0,701577.0,2173696.0,0
11496,2020-02-04 06:15:00,136.8,1,0,5362.0971944444445,53167196.0,2728090.0,0.17925,0,2319680.0,751054.0,2412051.0,0
11496,2020-02-04 06:16:00,134.0,1,0,5656.749527777844,55700051.0,3012907.0,0.186527777777778,0,2433188.0,796055.0,2704330.0,0
11496,2020-02-04 06:17:00,131.2,1,0,5920.292055555645,58341482.0,3291731.0,0.186527777777778,0,2544608.0,846116.0,2920468.0,0
11496,2020-02-04 06:18:00,131.0,1,0,5943.583083333245,58632318.0,3340260.0,0.186527777777778,0,2557052.0,853457.0,2956232.0,0
11496,2020-02-04 06:19:00,129.8,1,0,6104.303222222245,60018040.0,3427152.0,0.186527777777778,0,2623136.0,875257.0,3050235.0,0
11496,2020-02-04 06:20:00,127.0,1,0,6445.195750000044,63160764.0,3703623.0,0.186611111111112,0,2769812.0,932897.0,3245768.0,0
11496,2020-02-04 06:21:00,124.2,1,0,6802.070750000044,66378446.0,3998658.0,0.186611111111112,0,2907140.0,992254.0,3468251.0,0
11496,2020-02-04 06:22:00,122.8,1,0,6986.4613333332445,67932115.0,4128034.0,0.194027777777778,0,2966600.0,1024547.0,3594468.0,0
11496,2020-02-04 06:23:00,121.4,1,0,7116.934750000044,69374361.0,4227796.0,0.21608333333334,0,3028220.0,1046911.0,3680918.0,0
11496,2020-02-04 06:24:00,118.6,1,0,7407.932027777844,72434106.0,4511001.0,0.22586111111112,0,3158540.0,1095217.0,3882613.0,0
11496,2020-02-04 06:25:00,115.8,1,0,7679.051694444444,75217497.0,4707314.0,0.23916666666666,0,3279752.0,1138814.0,4041162.0,0
11496,2020-02-04 06:26:00,115.6,1,0,7705.879166666643,75520346.0,4737188.0,0.23916666666666,0,3291020.0,1144518.0,4068072.0,0
11496,2020-02-04 06:27:00,112.0,1,0,8003.740916666643,78398598.0,4955289.0,0.23952777777778,0,3414884.0,1193136.0,4246003.0,0
11496,2020-02-04 06:28:00,109.2,1,0,8252.333750000045,81176997.0,5157946.0,0.24672222222222,0,3540416.0,1232480.0,4362665.0,0
11496,2020-02-04 06:29:00,108.4,1,0,8345.499583333247,82252449.0,5288947.0,0.24672222222222,0,3586676.0,1248980.0,4531522.0,0
11496,2020-02-04 06:30:00,105.6,1,0,8611.473250000045,85031368.0,5417439.0,0.25577777777778,0,3723224.0,1290952.0,4650940.0,0
11496,2020-02-04 06:31:00,104.8,1,0,8685.965138888845,85855036.0,5448002.0,0.26227777777778,0,3759440.0,1303652.0,4667580.0,0
11496,2020-02-04 06:32:00,103.2,1,0,8857.507138888845,87319005.0,5515303.0,0.26861111111112,0,3820688.0,1330130.0,4714211.0,0
11496,2020-02-04 06:33:00,100.4,1,0,9097.315305555649,89340492.0,5628468.0,0.26861111111112,0,3919988.0,1363126.0,4791821.0,0
11496,2020-02-04 06:34:00,97.6,1,0,9397.073861111045,91928311.0,5784975.0,0.26861111111112,0,4042844.0,1405859.0,5007803.0,0
11496,2020-02-04 06:35:00,97.0,1,0,9474.761833333245,92548321.0,5804787.0,0.26861111111112,0,4068404.0,1417683.0,5035857.0,0
11496,2020-02-04 06:36:00,96.2,1,0,9547.020138888844,93151418.0,5840160.0,0.26897222222222,0,4099268.0,1426635.0,5068942.0,0
11496,2020-02-04 06:37:00,95.2,1,0,9661.706694444449,94107828.0,5948944.0,0.27602777777778,0,4136528.0,1443615.0,5179819.0,0
11496,2020-02-04 06:38:00,94.6,1,0,9712.617861111044,94824687.0,5978051.0,0.28027777777778,0,4164165.0,1458247.0,5214256.0,0
11496,2020-02-04 06:39:00,93.6,1,0,9800.136277777843,95734908.0,6033730.0,0.29552777777778,0,4199505.0,1471231.0,5251436.0,0
11496,2020-02-04 06:40:00,93.4,1,0,9817.783472222243,95995792.0,6042830.0,0.30088888888888,0,4212525.0,1475316.0,5267115.0,0
11496,2020-02-04 06:41:00,89.6,1,0,10185.126500000046,99498603.0,6254354.0,0.30711111111112,0,4360833.0,1544220.0,5398519.0,0
11496,2020-02-04 06:42:00,89.0,1,0,10268.701972222245,100161083.0,6281316.0,0.31369444444444,0,4387749.0,1561676.0,5412312.0,0
11496,2020-02-04 06:43:00,86.2,1,0,10523.069805555646,102606084.0,6435314.0,0.34202777777778,0,4492677.0,1608124.0,5519718.0,0
11496,2020-02-04 06:44:00,85.4,1,0,10592.315194444443,103243084.0,6477720.0,0.34561111111112,0,4518790.0,1616706.0,5581287.0,0
11496,2020-02-04 06:45:00,84.8,1,0,10623.409833333246,104078334.0,6507841.0,0.37058333333334,0,4542550.0,1632375.0,5601931.0,0
11496,2020-02-04 06:46:00,82.0,1,0,10904.861916666645,106908889.0,6629092.0,0.39113888888888,0,4652722.0,1678119.0,5690019.0,0
11496,2020-02-04 06:47:00,81.2,1,0,10977.855888888846,107625891.0,6688606.0,0.40319444444444,0,4682578.0,1687612.0,5723182.0,0
11496,2020-02-04 06:48:00,80.6,1,0,11006.185694444446,108668933.0,6715386.0,0.40319444444444,0,4715158.0,1701768.0,5747856.0,0
11496,2020-02-04 06:49:00,79.8,1,0,11033.237638888846,109587773.0,6742946.0,0.41258333333334,0,4750403.0,1709548.0,5765926.0,0
11496,2020-02-04 06:50:00,79.0,1,0,11076.787750000049,110965917.0,6769610.0,0.42044444444444,0,4802316.0,1723273.0,5805056.0,0
11496,2020-02-04 06:51:00,78.2,1,0,11102.825555555646,111921730.0,6819504.0,0.42713888888888,0,4832376.0,1734321.0,5826831.0,0
11496,2020-02-04 06:52:00,77.4,1,0,11150.269666666643,113177712.0,6844776.0,0.43316666666666,0,4880544.0,1747587.0,5875348.0,0
11496,2020-02-04 06:53:00,76.6,1,0,11180.661694444449,114095824.0,6875287.0,0.44991666666666,0,4917132.0,1755471.0,5913308.0,0
11496,2020-02-04 06:54:00,73.8,1,0,11329.085722222246,118206255.0,7052867.0,0.56363888888888,0,5076192.0,1795420.0,6064901.0,0
11496,2020-02-04 06:55:00,73.2,1,0,11366.271361111045,119289532.0,7109209.0,0.57975,0,5117808.0,1805629.0,6094177.0,0
11496,2020-02-04 06:56:00,72.6,1,0,11415.365666666645,120149846.0,7125082.0,0.59469444444444,0,5152093.0,1815842.0,6118839.0,0
11496,2020-02-04 06:57:00,69.8,1,0,11624.739444444444,123999888.0,7293939.0,0.62013888888888,0,5299957.0,1858796.0,6251478.0,0
11496,2020-02-04 06:58:00,69.2,1,0,11679.886472222246,124998951.0,7342676.0,0.65522222222222,0,5341177.0,1869048.0,6302620.0,0
11496,2020-02-04 06:59:00,68.0,1,0,11758.285444444446,126728328.0,7474184.0,0.66008333333334,0,5412949.0,1888804.0,6416890.0,0
11496,2020-02-04 07:00:00,65.2,1,0,11940.085805555644,130909388.0,7713618.0,0.69333333333334,0,5580602.0,1944059.0,6620327.0,0
11496,2020-02-04 07:01:00,62.400000000000006,1,0,12196.254861111043,135340243.0,8049785.0,0.71744444444444,0,5759594.0,2006815.0,7044348.0,0
11496,2020-02-04 07:02:00,61.6,1,0,12229.040972222245,136032935.0,8112822.0,0.71744444444444,0,5787554.0,2018572.0,7105669.0,0
11496,2020-02-04 07:03:00,60.80000000000001,1,0,12293.781833333243,137236280.0,8177874.0,0.73038888888888,0,5841698.0,2042601.0,7228285.0,0
11496,2020-02-04 07:04:00,58.0,1,0,12471.336972222243,141404964.0,8381129.0,0.73186111111112,0,6006038.0,2107299.0,7417903.0,0
11496,2020-02-04 07:05:00,57.400000000000006,1,0,12506.236527777844,142422370.0,8416060.0,0.73186111111112,0,6044306.0,2124015.0,7455317.0,0
11496,2020-02-04 07:06:00,56.6,1,0,12583.507916666646,143691430.0,8500430.0,0.74361111111112,0,6093302.0,2144220.0,7523489.0,0
11496,2020-02-04 07:07:00,56.0,1,0,12611.240583333249,144401672.0,8531578.0,0.74361111111112,0,6121046.0,2156353.0,7546252.0,0
11496,2020-02-04 07:08:00,54.19999999999999,1,0,12734.630805555646,147063669.0,8660031.0,0.76469444444444,0,6225207.0,2189853.0,7665879.0,0
11496,2020-02-04 07:09:00,51.400000000000006,1,0,12909.720416666643,150543002.0,8854459.0,0.79519444444444,0,6375327.0,2239829.0,7860385.0,0
11496,2020-02-04 07:10:00,48.6,1,0,13066.410750000045,154667252.0,9053645.0,0.82627777777778,0,6534327.0,2295086.0,8018673.0,0
11496,2020-02-04 07:11:00,46.19999999999999,1,0,13242.577583333245,158291938.0,9266260.0,0.92930555555556,0,6668499.0,2350115.0,8174699.0,0
11496,2020-02-04 07:12:00,44.80000000000001,1,0,13321.098472222246,159690310.0,9357221.0,0.94288888888888,0,6723099.0,2371448.0,8247187.0,0
11496,2020-02-04 07:13:00,42.0,1,0,13475.894500000046,163700342.0,9560827.0,0.98861111111112,0,6871612.0,2421902.0,8376511.0,0
