source,time_step,RUL,event,459_15,167_5,459_8,459_11,835_0,459_14,397_23,309_0,167_0,158_8,397_6,158_6,370_0,Spec_1_Cat1,167_8,272_6,167_1,291_2,459_16,291_0,397_4,397_35,459_12,397_2,397_7
3942,2020-01-17 12:28:00,50.0,1,61952.696361112015,306229258.0,21394.03897222215,18988.313333333448,343825339.0,30393.590277777792,3061.0,224.0,1322.0,1329609.0,17418410.0,10141824.0,0.0,0,0.0,2454.0,9708901.0,41080.0,34.86791666666661,96609.0,846333.0,514.0,20628.56294444432,8491893.0,11509154.0
3942,2020-01-17 12:29:00,49.79999999999998,1,61952.696361112015,306236893.0,21395.03897222215,18988.313333333448,343853280.0,30393.590277777792,3061.0,225.0,1322.0,1329609.0,17422542.0,10141825.0,0.0,0,0.0,2454.0,9721246.0,41080.0,34.86791666666661,96618.0,846334.0,514.0,20628.56294444432,8491928.0,11509314.0
3942,2020-01-17 12:30:00,48.79999999999998,1,62177.647888889805,307266868.0,21447.77822222215,19050.93061111113,345031800.0,30498.78830555559,3065.0,225.0,1322.0,1330305.0,17496635.0,10152794.0,0.0,0,0.0,2454.0,9761536.0,41281.0,34.94733333333341,97101.0,848627.0,515.0,20680.86974999992,8516688.0,11544519.0
3942,2020-01-17 12:31:00,46.19999999999999,1,62944.683916667615,312267433.0,21747.55177777756,19323.35344444453,349615610.0,30869.85972222219,3101.0,225.0,1322.0,1334097.0,17879992.0,10291202.0,0.0,0,0.0,2454.0,9804421.0,41956.0,35.31886111111121,98406.0,860207.0,515.0,20951.24880555532,8630044.0,11662968.0
3942,2020-01-17 12:32:00,42.6,1,64137.336166667614,319061219.0,22208.333944444348,19679.958833333527,355930800.0,31345.3350277778,3163.0,225.0,1323.0,1348197.0,18420352.0,10529642.0,0.0,0,462.0,2558.0,9849076.0,42682.0,35.91688888888881,100206.0,876484.0,559.0,21342.86799999992,8787364.0,11808392.0
3942,2020-01-17 12:33:00,41.6,1,64392.429527778615,320473769.0,22303.665888888743,19754.37111111113,357418950.0,31403.112555555592,3168.0,225.0,1323.0,1349925.0,18580533.0,10559907.0,0.0,0,462.0,2558.0,9881251.0,42910.0,36.057083333333416,100902.0,879617.0,559.0,21412.53649999992,8821648.0,11846865.0
3942,2020-01-17 12:34:00,41.39999999999998,1,64450.62661111201,320554844.0,22305.220166666542,19757.447194444525,357477880.0,31406.6294722222,3170.0,225.0,1323.0,1350538.0,18580753.0,10563423.0,0.0,0,462.0,2558.0,9881251.0,42911.0,36.071416666666615,100902.0,879626.0,559.0,21416.98338888872,8822173.0,11847310.0
3942,2020-01-17 12:35:00,40.0,1,64717.64755555641,323499689.0,22524.003611110948,19922.22616666673,360073921.0,31590.8856111112,3192.0,225.0,1323.0,1355831.0,18781625.0,10652775.0,0.0,0,462.0,2559.0,9906976.0,43290.0,36.306611111111216,101610.0,887175.0,559.0,21611.59941666652,8894209.0,11948174.0
3942,2020-01-17 12:36:00,37.19999999999999,1,65849.7445833342,329323094.0,22841.096194444348,20172.079722222326,365316871.0,32161.1043055556,3252.0,225.0,1323.0,1366247.0,19193466.0,10828119.0,0.0,0,462.0,2559.0,9934966.0,44152.0,37.66750000000002,103200.0,903771.0,616.0,21897.50191666652,9036929.0,12066330.0
3942,2020-01-17 12:37:00,34.39999999999998,1,66848.8559722232,334433354.0,23216.993527777548,20420.781888888927,370170731.0,32470.7076111112,3317.0,225.0,1323.0,1378884.0,19518106.0,10997163.0,0.0,0,462.0,2728.0,9978526.0,44920.0,38.37566666666662,104829.0,921811.0,712.0,22129.54916666652,9182581.0,12167538.0
3942,2020-01-17 12:38:00,31.599999999999994,1,67651.4498333342,338958734.0,23574.988916666545,20661.27705555573,374768081.0,32795.72897222219,3422.0,225.0,1323.0,1395313.0,19847611.0,11162055.0,0.0,0,462.0,2728.0,10013791.0,45718.0,39.195638888888816,106359.0,941868.0,732.0,22381.65077777752,9315414.0,12268994.0
3942,2020-01-17 12:39:00,28.799999999999983,1,68882.9571388898,338974334.0,23909.218916666545,21008.21338888893,380439662.0,33489.25838888899,3514.0,225.0,1323.0,1414730.0,20149628.0,11392671.0,0.0,0,462.0,2729.0,10013791.0,46393.0,40.167472222222216,107818.0,957780.0,740.0,22768.47594444432,9484672.0,12388243.0
3942,2020-01-17 12:40:00,28.19999999999999,1,69014.57975000101,338974454.0,23980.070777777542,21071.32625000013,381484912.0,33572.038972222195,3530.0,225.0,1323.0,1416794.0,20198212.0,11421255.0,0.0,0,463.0,2729.0,10013791.0,46528.0,40.34625000000002,108070.0,959660.0,741.0,22843.21983333312,9512808.0,12426612.0
3942,2020-01-17 12:41:00,27.399999999999977,1,69182.0946388898,338974454.0,24061.705361110944,21154.75711111113,382701022.0,33768.555777777794,3546.0,225.0,1323.0,1423778.0,20252220.0,11479587.0,0.0,0,464.0,2729.0,10013791.0,46606.0,40.57644444444442,108277.0,963045.0,741.0,22932.65541666652,9549636.0,12448036.0
3942,2020-01-17 12:42:00,26.599999999999994,1,69555.4361388898,338974499.0,24118.323444444344,21214.116722222327,384189282.0,33863.60494444439,3554.0,225.0,1324.0,1426826.0,20340432.0,11516139.0,0.0,0,464.0,2729.0,10013792.0,46757.0,40.782055555555615,108664.0,963914.0,741.0,23003.97530555532,9577332.0,12478808.0
3942,2020-01-17 12:43:00,26.0,1,69913.880111112,338974589.0,24227.788861110945,21307.635611111127,385695952.0,33971.11344444439,3555.0,225.0,1324.0,1433414.0,20389273.0,11572756.0,0.0,0,465.0,2729.0,10013792.0,46877.0,41.09255555555562,108910.0,965066.0,745.0,23095.12613888872,9627281.0,12521181.0
3942,2020-01-17 12:44:00,24.799999999999983,1,70532.353250001,338974619.0,24364.067999999745,21449.517583333527,387876722.0,34172.91711111119,3555.0,226.0,1324.0,1445798.0,20485139.0,11649988.0,0.0,0,465.0,2729.0,10013793.0,47099.0,41.42569444444442,109441.0,967742.0,745.0,23242.01513888872,9680862.0,12576538.0
3942,2020-01-17 12:45:00,22.0,1,71504.271750001,343142954.0,24684.718416666405,21716.09638888909,392467592.0,34620.629083333406,3568.0,227.0,1324.0,1461518.0,20680943.0,11814460.0,0.0,0,465.0,2729.0,10160749.0,47525.0,42.5009722222222,110464.0,972042.0,745.0,23541.65769444428,9809218.0,12716335.0
3942,2020-01-17 12:46:00,19.19999999999999,1,72419.59050000101,348212205.0,25025.697833333084,22068.12486111131,397844852.0,35417.87830555563,3596.0,227.0,1324.0,1492094.0,20956061.0,12044176.0,0.0,0,465.0,2729.0,10296934.0,48104.0,43.100472222222194,111640.0,978894.0,745.0,23954.802666666503,9935574.0,12874479.0
3942,2020-01-17 12:47:00,16.399999999999977,1,73489.04191666761,352712370.0,25295.046499999746,22401.10397222241,402566802.0,36077.23430555563,3644.0,227.0,1324.0,1518614.0,21183279.0,12264832.0,0.0,0,465.0,2729.0,10477325.0,48605.0,43.47519444444442,112678.0,991646.0,745.0,24374.98619444428,10060175.0,12986807.0
3942,2020-01-17 12:48:00,13.799999999999985,1,74031.9627222232,356083950.0,25574.175861110867,22667.56163888909,406942022.0,36505.45352777778,3677.0,227.0,1324.0,1532295.0,21432291.0,12399628.0,0.0,0,465.0,2729.0,10633295.0,49211.0,43.736333333333214,113764.0,998399.0,745.0,24744.988055555383,10149605.0,13138443.0
3942,2020-01-17 12:49:00,11.0,1,74795.13711111221,359296441.0,25853.660499999747,22995.56616666687,411312222.0,36963.4976666668,3702.0,227.0,1354.0,1552179.0,21689683.0,12570904.0,0.0,0,466.0,2729.0,10865750.0,49802.0,43.98811111111101,114746.0,1002564.0,745.0,25184.109361110943,10226853.0,13275085.0
3942,2020-01-17 12:50:00,8.199999999999989,1,75685.19916666762,362348896.0,26110.92488888863,23297.830027777967,415703092.0,37553.18763888899,3739.0,227.0,1354.0,1570911.0,21899768.0,12739768.0,0.0,0,466.0,2729.0,11107805.0,50177.0,44.35888888888881,115634.0,1008672.0,749.0,25592.91208333312,10317010.0,13431183.0
3942,2020-01-17 12:51:00,5.399999999999977,1,76666.58319444543,363101746.0,26381.531166666347,23597.76155555573,420080492.0,38120.54658333339,3749.0,227.0,1654.0,1597095.0,22108724.0,12924641.0,0.0,0,466.0,2730.0,11444345.0,50600.0,44.56058333333321,116528.0,1016468.0,762.0,25969.40874999992,10401926.0,13579732.0
3942,2020-01-17 12:52:00,5.199999999999989,1,76798.255250001,363183361.0,26408.962694444148,23630.925916666933,420640522.0,38187.098027777785,3757.0,227.0,2044.0,1600311.0,22135880.0,12940757.0,0.0,0,466.0,2730.0,11497805.0,50654.0,44.581972222222205,116640.0,1017761.0,762.0,26009.16794444432,10413278.0,13605689.0
3942,2020-01-17 12:53:00,2.3999999999999773,1,77620.66841666761,365993371.0,26611.00252777756,23809.751861111337,424248333.0,38560.288,3805.0,227.0,2044.0,1615587.0,22338326.0,13071102.0,0.0,0,466.0,2731.0,11740475.0,51122.0,45.01575000000002,117585.0,1023341.0,762.0,26292.62005555532,10488662.0,13706862.0
4304,2020-01-18 18:07:00,322.8,1,5432.597444444356,9564450.0,1097.7678055555489,1240.476888888882,14632410.0,4021.5588333333553,200.0,672.0,0.0,1129140.0,512256.0,986856.0,167202.0,0,119970.0,28912.0,426705.0,546.0,4.6354722222222,852.0,50609.0,2164.0,1597.1196388888911,548220.0,141384.0
4304,2020-01-18 18:08:00,293.40000000000003,1,20977.13830555556,60714421.0,5980.717000000089,7468.483277777822,75817721.0,22830.68508333356,836.0,2758.0,31261.0,5361480.0,1676672.0,5220889.0,1166013.0,0,314911.0,60515.0,1203646.0,2244.0,14.7750277777778,5070.0,212589.0,5584.0,9486.879555555512,2879668.0,778837.0
4304,2020-01-18 18:09:00,275.2,1,34688.87972222156,90500206.0,8608.366305555488,10259.343027777822,111521041.0,33071.90430555555,1033.0,3626.0,34366.0,7767648.0,2350984.0,7577414.0,1656486.0,0,497431.0,112840.0,1451417.0,3534.0,27.833111111112,7050.0,334615.0,6648.0,13054.806583333311,4487876.0,1115890.0
4304,2020-01-18 18:10:00,270.0,1,38701.88519444376,97797856.0,9310.853722222148,10979.586305555602,121046362.0,35421.580166666754,1121.0,4172.0,34366.0,8534616.0,2468503.0,8106650.0,1765665.0,0,628471.0,199966.0,1515422.0,3844.0,33.7420833333342,7572.0,382999.0,7008.0,13951.201472222192,5009041.0,1188611.0
4304,2020-01-18 18:13:00,255.0,1,45351.25769444376,112193402.0,10606.516805555488,12257.387666666722,140162654.0,40882.56266666675,1401.0,5600.0,34366.0,9844980.0,2786992.0,9146703.0,2011041.0,0,849813.0,347672.0,1636549.0,4678.0,41.84233333333418,8760.0,477223.0,7588.0,15656.004388888912,5997730.0,1362714.0
4304,2020-01-18 18:14:00,251.4,1,48639.54949999936,117914417.0,11194.803833333288,12817.982222222225,148050394.0,42957.80852777775,1449.0,5642.0,34366.0,10449804.0,2906337.0,9596475.0,2108484.0,0,940143.0,386724.0,1659679.0,4960.0,44.4263055555564,9156.0,515736.0,7784.0,16385.205388888913,6396575.0,1421496.0
4304,2020-01-18 18:15:00,250.0,1,50178.65874999936,120867932.0,11429.576388888889,13045.75383333342,151455044.0,43983.31527777775,1465.0,5643.0,34366.0,10732117.0,2961461.0,9819975.0,2154681.0,0,949908.0,397046.0,1682584.0,5116.0,45.8957222222232,9436.0,527849.0,7848.0,16712.12538888891,6540451.0,1446624.0
4304,2020-01-18 18:16:00,249.0,1,50886.44374999935,122979797.0,11618.265888888887,13190.68577777782,153609924.0,44806.68836111114,1490.0,5643.0,34367.0,10938926.0,2990342.0,9939231.0,2176434.0,0,983403.0,415649.0,1719604.0,5194.0,46.37058333333418,9508.0,540802.0,7964.0,16910.93247222211,6652440.0,1467841.0
4304,2020-01-18 18:17:00,245.4,1,53138.58280555495,128576057.0,12056.413166666687,13574.16438888902,159436354.0,46904.01611111115,1551.0,5755.0,34367.0,11369066.0,3078652.0,10318660.0,2231893.0,0,1052403.0,450476.0,1813294.0,5443.0,49.178277777778,9778.0,569991.0,8228.0,17412.40294444451,6916821.0,1530966.0
4304,2020-01-18 18:18:00,236.0,1,61171.21777777754,147664833.0,13813.872999999889,15442.51969444442,181447294.0,53420.344305555554,1799.0,6245.0,40037.0,12825518.0,3426984.0,11858872.0,2503621.0,0,1155738.0,477191.0,1911875.0,6277.0,58.324694444446,11000.0,668627.0,9343.0,19774.96794444452,7793801.0,1798019.0
4304,2020-01-18 18:19:00,235.8,1,61171.21777777754,147664833.0,13814.064277777688,15442.51969444442,181460674.0,53420.344305555554,1801.0,6246.0,40037.0,12825662.0,3430618.0,11859172.0,2503882.0,0,1155738.0,477191.0,1933010.0,6280.0,58.324694444446,11003.0,668632.0,9344.0,19775.96794444452,7793949.0,1798127.0
4304,2020-01-18 18:20:00,227.2,1,65537.99961110955,161265003.0,14823.225305555488,16540.62597222222,196840494.0,57872.39391666756,1966.0,6470.0,40037.0,13646570.0,3708102.0,12869344.0,2761354.0,0,1191333.0,492778.0,2121305.0,6961.0,60.280333333334,11996.0,733686.0,9636.0,21201.42699999991,8397401.0,1980817.0
4304,2020-01-18 18:21:00,223.6,1,68383.34824999956,170101743.0,15458.393138888889,17216.98641666662,206371604.0,60653.36238888955,2075.0,6947.0,40038.0,14169530.0,3836527.0,13475992.0,2910988.0,0,1201743.0,494390.0,2168345.0,7327.0,61.741611111112,12437.0,778723.0,9912.0,22072.934611111108,8809338.0,2095606.0
4304,2020-01-18 18:22:00,223.0,1,68383.34824999956,170101743.0,15458.393138888889,17216.98641666662,206371604.0,60653.36238888955,2075.0,6947.0,40038.0,14169530.0,3836528.0,13475992.0,2910988.0,0,1201744.0,494390.0,2168345.0,7327.0,61.741611111112,12437.0,778723.0,9913.0,22072.934611111108,8809338.0,2095607.0
4304,2020-01-18 18:23:00,222.4,1,68873.11924999955,171646908.0,15586.936166666688,17377.96708333342,208024204.0,61192.25011111154,2099.0,6989.0,40038.0,14317407.0,3859849.0,13592116.0,2928682.0,0,1212679.0,500864.0,2198075.0,7370.0,62.08588888889,12488.0,792347.0,10049.0,22272.258416666707,8885866.0,2113139.0
4304,2020-01-18 18:24:00,220.8,1,69821.94408333355,174331983.0,15768.153638888887,17614.161944444422,211175174.0,61921.96302777756,2128.0,7017.0,40038.0,14495799.0,3921637.0,13803232.0,2998783.0,0,1212679.0,500903.0,2259785.0,7517.0,62.402694444446,12794.0,805836.0,10153.0,22585.10161111112,9013011.0,2151049.0
4304,2020-01-18 18:25:00,218.8,1,70493.78066666689,176814979.0,15954.620916666669,17900.0424722222,214035804.0,62704.826222222,2164.0,7045.0,40038.0,14652267.0,3992323.0,14022868.0,3146428.0,0,1217494.0,502268.0,2287265.0,7619.0,62.74397222222378,13028.0,814070.0,10245.0,22932.81366666667,9116513.0,2192849.0
4304,2020-01-18 18:26:00,216.4,1,71670.188527778,181540250.0,16366.43322222223,18345.13113888886,219389884.0,64687.17491666636,2200.0,7143.0,40038.0,14989167.0,4057355.0,14383372.0,3208069.0,0,1242784.0,513981.0,2344820.0,7784.0,63.238694444446,13244.0,839755.0,10301.0,23534.21808333333,9372967.0,2256933.0
4304,2020-01-18 18:27:00,202.0,1,80803.89400000015,203960390.0,18267.55677777769,20307.95933333322,246685754.0,73708.76016666635,2548.0,7451.0,40038.0,16724463.0,4412660.0,16116616.0,3468835.0,0,1443619.0,612846.0,2487410.0,8615.0,70.4820833333348,14366.0,980293.0,10973.0,26058.22636111111,10731396.0,2543685.0
4304,2020-01-18 18:28:00,201.6,1,81156.67641666695,204832460.0,18343.028027777687,20387.81902777782,247847424.0,74049.13222222196,2573.0,7465.0,40038.0,16791627.0,4437124.0,16174840.0,3481381.0,0,1462384.0,623935.0,2487410.0,8670.0,70.7682222222238,14426.0,984229.0,10973.0,26148.013916666703,10783752.0,2557649.0
4304,2020-01-18 18:29:00,201.4,1,81440.18944444474,205458935.0,18408.53238888889,20454.72602777782,248715344.0,74362.48711111095,2594.0,7479.0,40039.0,16862499.0,4449424.0,16225888.0,3487511.0,0,1475525.0,630019.0,2488055.0,8688.0,71.0956111111126,14456.0,989994.0,10978.0,26224.994638888908,10833676.0,2565297.0
4304,2020-01-18 18:30:00,200.6,1,81726.58727777794,206060360.0,18483.65961111109,20520.95705555562,249627774.0,74598.43574999976,2598.0,7535.0,40039.0,16926423.0,4468621.0,16270337.0,3500048.0,0,1493210.0,640809.0,2497790.0,8731.0,71.48738888889041,14501.0,994074.0,11002.0,26297.606333333308,10880925.0,2574634.0
4304,2020-01-18 18:31:00,195.0,1,85554.88191666694,212421875.0,19290.56838888889,21392.92194444442,260666114.0,77444.50333333315,2886.0,8221.0,40039.0,17760184.0,4657288.0,16899533.0,3633204.0,0,1776365.0,791518.0,2537510.0,9238.0,74.295444444446,14969.0,1056922.0,11358.0,27377.004027777708,11455805.0,2684216.0
4304,2020-01-18 18:32:00,187.6,1,86290.37141666694,214291040.0,19420.696777777688,21550.31375000002,263286194.0,78211.66855555536,2907.0,8264.0,40039.0,17916736.0,4723482.0,17028977.0,3667152.0,0,1787150.0,797342.0,2600795.0,9322.0,74.48477777777941,15200.0,1067846.0,11387.0,27572.751944444502,11569253.0,2711601.0
4304,2020-01-18 18:33:00,183.6,1,88820.00952777793,219134150.0,19912.65405555549,22028.51133333322,270061404.0,80133.10111111095,3028.0,8446.0,40039.0,18410332.0,4842179.0,17402717.0,3748107.0,0,1891985.0,871702.0,2671865.0,9559.0,75.90458333333481,15582.0,1119668.0,11660.0,28152.938333333303,11886178.0,2776217.0
4304,2020-01-18 18:34:00,175.4,1,94769.65872222152,229163660.0,20990.52061111109,23176.68455555562,284969684.0,84051.28022222155,3277.0,8600.0,40039.0,19568344.0,5086371.0,18261845.0,3945936.0,0,2069345.0,953641.0,2778320.0,10183.0,79.19766666666821,16413.0,1218389.0,12616.0,29552.618194444505,12592408.0,2923977.0
4304,2020-01-18 18:35:00,175.20000000000002,1,94770.65872222152,229163660.0,20991.52061111109,23176.68455555562,284974764.0,84051.28022222155,3277.0,8600.0,40040.0,19568344.0,5088125.0,18261845.0,3945937.0,0,2069345.0,953641.0,2786030.0,10186.0,79.19766666666821,16428.0,1218389.0,12618.0,29552.618194444505,12592428.0,2924053.0
4304,2020-01-18 18:36:00,174.8,1,94991.71661111154,229622585.0,21038.84077777769,23239.44433333322,285616634.0,84187.66311111156,3282.0,8600.0,40040.0,19617748.0,5099217.0,18300617.0,3954784.0,0,2069345.0,953641.0,2805200.0,10243.0,79.38791666666822,16470.0,1221046.0,12670.0,29619.781333333303,12620821.0,2930921.0
4304,2020-01-18 18:37:00,171.20000000000002,1,97538.73944444554,234821345.0,21549.915277777687,23802.92458333322,292154714.0,86044.85499999956,3392.0,8825.0,40041.0,20199125.0,5181823.0,18739925.0,4033643.0,0,2143760.0,988014.0,2841080.0,10522.0,79.85647222222381,16905.0,1269594.0,13866.0,30339.738694444502,12896897.0,2993701.0
4304,2020-01-18 18:38:00,158.60000000000002,1,106354.96938888953,253369655.0,23338.813555555487,25883.585972222223,316686944.0,92588.27941666557,3860.0,30161.0,41511.0,21675402.0,5491048.0,20452685.0,4553951.0,0,2333270.0,1083954.0,2951391.0,11383.0,82.63233333333402,18294.0,1409354.0,16894.0,32968.9791666667,13914830.0,3267718.0
4304,2020-01-18 18:39:00,154.8,1,108653.31302777752,259497650.0,24010.315388888885,26751.21558333322,325721575.0,94563.74072222156,4214.0,41851.0,42471.0,22102651.0,5661540.0,21108533.0,4774136.0,0,2368146.0,1092587.0,2977341.0,11923.0,83.09194444444601,19380.0,1448206.0,18167.0,34044.6521944445,14239242.0,3379131.0
4304,2020-01-18 18:40:00,148.8,1,112049.12111111154,269607770.0,24919.596555555487,27882.149805555626,338725295.0,97366.84783333357,4511.0,52127.0,57486.0,22684219.0,5889097.0,22051601.0,5054423.0,0,2382412.0,1097423.0,3092856.0,12523.0,84.008666666668,20424.0,1499127.0,19331.0,35560.7028611111,14679154.0,3552324.0
4304,2020-01-18 18:41:00,144.60000000000002,1,115093.57333333354,277163555.0,25633.247083333285,28760.73333333322,348040885.0,100038.21463888952,4621.0,65651.0,58416.0,23160799.0,6007694.0,22790153.0,5166446.0,0,2482402.0,1150190.0,3148251.0,12844.0,84.618416666668,20781.0,1549191.0,20127.0,36680.1893611111,15073758.0,3674476.0
4304,2020-01-18 18:42:00,142.8,1,116986.31086111152,280477490.0,25929.555472222288,29065.62544444442,352301546.0,101060.66316666556,4690.0,71741.0,58416.0,23361439.0,6068150.0,23117441.0,5221508.0,0,2490877.0,1152817.0,3162186.0,13021.0,85.029583333334,21024.0,1575803.0,20277.0,37055.1735277777,15243318.0,3725142.0
4304,2020-01-18 18:43:00,141.8,1,117643.38388888954,281516930.0,26051.00700000009,29200.68755555561,353772786.0,101296.30797222152,4714.0,75591.0,58416.0,23442152.0,6090931.0,23214581.0,5243108.0,0,2507062.0,1162307.0,3180066.0,13075.0,85.50622222222401,21096.0,1593533.0,20466.0,37231.5781388889,15303848.0,3741651.0
4304,2020-01-18 18:44:00,139.4,1,119646.13041666754,283155170.0,26371.960833333287,29542.968194444416,357913986.0,102266.04888888952,4819.0,84901.0,58416.0,23679824.0,6152899.0,23525849.0,5289125.0,0,2532187.0,1184550.0,3195081.0,13259.0,86.34263888889002,21282.0,1632090.0,20866.0,37689.3272222223,15488576.0,3785947.0
4304,2020-01-18 18:45:00,136.60000000000002,1,122363.45761111194,283156385.0,26847.090749999945,30182.560666666635,363959557.0,103719.07433333398,5049.0,96773.0,58417.0,24063092.0,6241759.0,24009293.0,5352098.0,0,2532187.0,1223732.0,3195081.0,13439.0,88.06144444444556,21579.0,1691622.0,22082.0,38449.085111111184,15769146.0,3838707.0
4304,2020-01-18 18:46:00,136.20000000000002,1,122541.66075000094,283391645.0,26874.121999999945,30218.27452777775,364254867.0,103783.92038888954,5054.0,97809.0,58417.0,24082364.0,6247372.0,24035909.0,5353745.0,0,2532787.0,1224967.0,3212856.0,13454.0,88.19127777777888,21579.0,1695738.0,22538.0,38492.63580555564,15783746.0,3840784.0
4304,2020-01-18 18:47:00,134.4,1,124620.44786111194,286617950.0,27189.409777777724,30630.216083333293,368565127.0,104824.77691666734,5184.0,106784.0,58417.0,24317876.0,6304738.0,24343241.0,5403704.0,0,2573302.0,1238279.0,3233796.0,13625.0,89.9850277777788,21756.0,1728096.0,23382.0,38945.74663888896,15998622.0,3880769.0
4304,2020-01-18 18:48:00,125.0,1,132863.85613888974,293110880.0,28640.416916666683,32358.149305555613,387010277.0,109322.70388888952,5773.0,154062.0,58417.0,25454816.0,6556178.0,25508585.0,5592236.0,0,4636987.0,1454872.0,3301821.0,14252.0,97.5709722222234,22617.0,1907209.0,25518.0,41121.6646388889,16915335.0,4056529.0
4304,2020-01-18 18:49:00,122.8,1,135300.40977777872,294292400.0,29073.74647222208,32801.12297222221,392100647.0,110523.91305555611,5917.0,164787.0,58417.0,25809848.0,6607583.0,25825638.0,5637929.0,0,5667802.0,1570338.0,3309111.0,14402.0,108.70263888889,22830.0,1951749.0,26134.0,41691.788361111096,17184671.0,4098253.0
4304,2020-01-18 18:50:00,118.8,1,137506.94008333414,295205600.0,29561.790861111083,33279.945638888814,396996917.0,111688.63497222294,6047.0,179053.0,58418.0,26174552.0,6695624.0,26133174.0,5688833.0,0,6652942.0,1738324.0,3311226.0,14573.0,113.59588888889,23064.0,1996306.0,26487.0,42269.0760555557,17437143.0,4142946.0
4304,2020-01-18 18:51:00,110.8,1,142006.81025000155,298201670.0,30213.27149999988,33923.65266666662,406472067.0,113693.96741666734,6215.0,197589.0,58418.0,26658176.0,6891732.0,26747574.0,5784467.0,0,8059192.0,1857378.0,3415102.0,14939.0,118.30075000000198,23628.0,2049255.0,26995.0,43077.9319444445,17884975.0,4255302.0
4304,2020-01-18 18:52:00,105.20000000000002,1,147872.58469444554,300691715.0,31156.124416666684,34854.19933333322,417674227.0,116286.61477777832,6496.0,208831.0,58418.0,27399800.0,7517554.0,27519342.0,5890658.0,0,9730927.0,1995231.0,3430747.0,15350.0,123.871944444446,24117.0,2128799.0,27516.0,44242.6090555557,18386337.0,4368871.0
4304,2020-01-18 18:53:00,103.4,1,149893.14897222354,301559765.0,31475.165333333283,35170.299527777825,421491167.0,117039.71633333393,6612.0,213815.0,58419.0,27631581.0,7831430.0,27749826.0,5937179.0,0,10334392.0,2042746.0,3435892.0,15498.0,125.767583333334,24297.0,2155896.0,27821.0,44622.9968055557,18538302.0,4409487.0
4304,2020-01-18 18:54:00,101.0,1,152299.35438888954,302449731.0,31846.642583333283,35557.47180555562,426238427.0,118124.38347222292,6709.0,218323.0,58419.0,27904869.0,8212635.0,28097034.0,6083474.0,0,10830397.0,2078496.0,3449047.0,15711.0,127.82838888889,24556.0,2183025.0,27994.0,45142.8581944445,18721744.0,4461168.0
4304,2020-01-18 18:55:00,99.8,1,153124.88369444554,302724006.0,31975.374361111084,35702.06994444442,427895198.0,118535.18777777832,6734.0,220255.0,58419.0,28027317.0,8333944.0,28207950.0,6111554.0,0,11091892.0,2099062.0,3457088.0,15774.0,128.572861111112,24622.0,2196201.0,28010.0,45325.2563055557,18794700.0,4476241.0
4304,2020-01-18 18:56:00,97.0,1,155952.26966666753,303867997.0,32398.646888888885,36145.31577777782,433539308.0,119854.35750000073,6866.0,225632.0,58419.0,28384605.0,8800636.0,28591639.0,6190808.0,0,11861152.0,2143951.0,3468728.0,16038.0,130.948777777778,24892.0,2226873.0,28182.0,45880.6148888889,19018689.0,4532486.0
4304,2020-01-18 18:57:00,96.0,1,157107.95108333352,304370332.0,32647.815972222084,36450.716666666616,436567258.0,120667.07411111172,6912.0,228586.0,58419.0,28572381.0,9034384.0,28825039.0,6249956.0,0,12289942.0,2163737.0,3470978.0,16137.0,132.419750000002,25036.0,2239361.0,28306.0,46296.7575555557,19135549.0,4567279.0
4304,2020-01-18 18:58:00,95.8,1,157107.95108333352,304370332.0,32647.815972222084,36451.716666666616,436572719.0,120667.07411111172,6912.0,228586.0,58419.0,28572381.0,9034869.0,28825039.0,6249956.0,0,12289942.0,2163737.0,3476768.0,16137.0,132.419750000002,25037.0,2239365.0,28306.0,46296.7575555557,19136041.0,4567303.0
4304,2020-01-18 18:59:00,94.60000000000002,1,158561.87641666754,305109187.0,32906.031583333286,36757.252000000015,439688709.0,121297.86844444512,6965.0,232031.0,58419.0,28746645.0,9229394.0,29058751.0,6293274.0,0,12632647.0,2180390.0,3507893.0,16248.0,133.11752777777798,25188.0,2251673.0,28430.0,46682.6522222223,19247402.0,4604147.0
4304,2020-01-18 19:00:00,93.8,1,159367.44538888952,305753362.0,33038.61602777769,36879.56844444442,441558149.0,121702.85480555613,7037.0,234061.0,58644.0,28840246.0,9359406.0,29188147.0,6332524.0,0,12794197.0,2187826.0,3514193.0,16392.0,134.64097222222398,25392.0,2256858.0,28550.0,46852.9317777779,19308704.0,4626647.0
4304,2020-01-18 19:01:00,93.60000000000002,1,159367.44538888952,305753363.0,33038.61602777769,36879.56844444442,441561469.0,121702.85480555613,7039.0,234061.0,58644.0,28840246.0,9360422.0,29188148.0,6332524.0,0,12794197.0,2187826.0,3514403.0,16392.0,134.64097222222398,25392.0,2256894.0,28550.0,46852.9317777779,19308753.0,4626708.0
4304,2020-01-18 19:02:00,88.20000000000002,1,162032.7447500007,308142908.0,33611.734499999904,37528.02536111108,449515689.0,123512.12816666724,7199.0,238009.0,59589.0,29252926.0,9866415.0,29803964.0,6476029.0,0,13416668.0,2199396.0,3548063.0,16689.0,135.8078333333351,25965.0,2272122.0,28771.0,47758.2265277779,19549733.0,4741453.0
