source,time_step,RUL,event,Spec_2_Cat8,158_9,459_5,459_19,Spec_7_Cat7,459_16,459_14,158_3,Spec_3_Cat3,397_26,397_18,397_30,158_1,397_32,272_6,397_25,397_17,291_7,158_4,397_11,459_18,291_2,291_6,459_9,Spec_6_Cat3,459_10,666_0,397_23,Spec_2_Cat3,Spec_7_Cat2,397_27,Spec_1_Cat3,Spec_3_Cat2,397_14,Spec_7_Cat1,158_7,Spec_1_Cat1,397_6,Spec_1_Cat4,167_4,Spec_5_Cat1,Spec_7_Cat6,459_0,158_2,291_9,397_3,459_1,459_2,835_0,397_8,459_3,397_24,291_0,272_8,Spec_6_Cat4,Spec_1_Cat2,167_3,Spec_6_Cat2,397_15,167_5,167_7,167_6,397_9,272_7,272_0,397_28,Spec_5_Cat2,397_29,Spec_2_Cat2,309_0,167_9,100_0,397_12,272_2,459_7,397_34,Spec_1_Cat16,Spec_7_Cat4,397_5,397_10,272_5,158_8,397_31,Spec_6_Cat1,291_4,Spec_1_Cat9,158_5,397_35,167_1,291_10,291_5,459_6,272_9,459_13,459_12,397_33,397_7,427_0,171_0,Spec_1_Cat15
20417,2020-02-23 23:40:00,237.2,1,0,1173559.0,534.8452222222345,0.0023333333333332,0,2.8260277777777607,8504.4308333332,11654067.0,0,1064887.0,54532.0,3696.0,19624494.0,1206335.0,3031.0,181367.0,657.0,1095.0,9889590.0,72.0,0.002361111111111,4567.0,2264.0,3175.590944444461,0,2549.618194444459,59244.0,586.0,0,0,47735.0,0,0,5247136.0,0,2752684.0,1,1711022.0,0,8059041.0,0,0,957.8391111111156,29499092.0,2760.0,959977.0,387.7214444444448,386.29677777777937,76437873.0,6386953.0,446.9465555555561,19492.0,4095.0,0.0,0,0,4010538.0,0,65005.0,81315395.0,1351898.0,13942651.0,62036.0,0.0,5230369.0,5211.0,0,12.0,0,354.0,3022.0,4638369.0,241134.0,2220935.0,833.0069722222177,20016.0,0,0,762.0,14902.0,942100.0,3332908.0,141448.0,0,1977.0,0,5893529.0,4.0,4214720.0,1664.0,1413.0,658.1936666666688,0.0,4715.0286944444415,3547.593194444439,187604.0,696682.0,78142884.0,2274990.0,0
20417,2020-02-23 23:41:00,233.4,1,0,1236163.0,552.2131666666805,0.0023333333333332,0,2.902666666666661,8894.201722221998,12103251.0,0,1115152.0,56416.0,3800.0,20415438.0,1263051.0,3032.0,186236.0,658.0,1119.0,10312494.0,72.0,0.002361111111111,4759.0,2300.0,3265.6192500000016,0,2643.2335555555587,62024.0,618.0,0,0,49919.0,0,0,5470649.0,0,2874268.0,1,1776866.0,0,8383461.0,0,0,1000.5249444444556,30574652.0,2838.0,1014295.0,400.7816111111106,397.4552500000013,79605123.0,6629414.0,459.68183333333405,19994.0,4290.0,0.0,0,0,4206723.0,0,67682.0,84813365.0,1390208.0,14371126.0,65168.0,0.0,5430829.0,5935.0,0,16.0,0,354.0,3022.0,4819444.0,255718.0,2336479.0,855.3923055555515,22869.0,0,0,766.0,16923.0,981633.0,3514384.0,146156.0,0,2043.0,0,6149189.0,4.0,4369460.0,1745.0,1467.0,679.1810555555588,0.0,4956.699888888901,3723.8050277777793,202433.0,715274.0,81403152.0,2374020.0,0
20417,2020-02-23 23:42:00,231.2,1,0,1250755.0,563.8280000000125,0.0023333333333332,0,2.9451944444444407,9129.891333333198,12435736.0,0,1144640.0,57797.0,3844.0,20965770.0,1290735.0,3032.0,190049.0,658.0,1131.0,10563822.0,76.0,0.002361111111111,4864.0,2345.0,3332.776305555561,0,2699.189166666679,63333.0,618.0,0,0,51213.0,0,0,5606657.0,0,2944864.0,1,1818375.0,0,8582841.0,0,0,1024.5302777777756,31249136.0,2907.0,1042647.0,409.2771111111106,407.0658333333354,81608534.0,6778014.0,470.30300000000017,20546.0,4429.0,0.0,0,0,4278453.0,0,70590.0,87095855.0,1408118.0,14640421.0,68225.0,0.0,5570319.0,6211.0,0,16.0,0,354.0,3022.0,4926684.0,263274.0,2373516.0,873.1419999999955,24106.0,0,0,786.0,17356.0,993996.0,3602272.0,148941.0,0,2095.0,0,6295013.0,4.0,4490511.0,1796.0,1485.0,694.3920555555588,0.0,5111.033305555562,3852.3459166666594,208774.0,733894.0,83484254.0,2435205.0,0
20417,2020-02-23 23:43:00,229.0,1,0,1283563.0,578.0441388889025,0.0023333333333332,0,2.9578611111111006,9322.662194444398,12679096.0,0,1168793.0,59521.0,3909.0,21413262.0,1319495.0,3033.0,193657.0,658.0,1176.0,10794966.0,76.0,0.002361111111111,5020.0,2409.0,3413.0164444444617,0,2751.758750000019,64810.0,618.0,0,0,52429.0,0,0,5726921.0,0,2998684.0,1,1853279.0,0,8802126.0,0,0,1045.6889166666756,31861028.0,2967.0,1069755.0,421.3616388888887,418.30761111111326,83337204.0,6886647.0,483.73927777777806,21015.0,4579.0,0.0,0,0,4357324.0,0,72538.0,89120180.0,1409408.0,14771131.0,69906.0,0.0,5658394.0,6271.0,0,16.0,0,354.0,3022.0,5028199.0,270591.0,2432562.0,895.0780277777756,24738.0,0,0,786.0,17576.0,1002290.0,3677620.0,150757.0,0,2170.0,0,6450713.0,4.0,4571541.0,1839.0,1533.0,713.1292222222248,0.0,5219.676805555561,3930.47775,213434.0,752122.0,85260193.0,2486115.0,0
20417,2020-02-23 23:44:00,226.0,1,0,1298455.0,595.7251111111245,0.0023333333333332,0,3.0005000000000006,9612.875611110998,13220572.0,0,1207857.0,61138.0,3997.0,21991902.0,1364907.0,3033.0,198966.0,679.0,1200.0,11216478.0,92.0,0.002361111111111,5152.0,2433.0,3494.832444444461,0,2834.641555555559,66840.0,623.0,0,0,54301.0,0,0,5944177.0,0,3098597.0,1,1899999.0,0,9037011.0,0,0,1071.9474722222355,32947292.0,3060.0,1118723.0,431.90330555555465,429.08155555555726,86158044.0,7157419.0,497.4908333333341,21480.0,4672.0,0.0,0,0,4463254.0,0,76196.0,92571800.0,1451588.0,15088216.0,73051.0,0.0,5786210.0,6580.0,0,20.0,0,382.0,3022.0,5150174.0,276655.0,2485745.0,921.5184444444355,26451.0,0,0,791.0,20565.0,1043331.0,3814228.0,154570.0,0,2236.0,0,6655901.0,16.0,4689636.0,1902.0,1578.0,733.7989166666688,0.0,5382.200166666681,4081.1716666666593,222079.0,767544.0,88251379.0,2577060.0,0
20417,2020-02-23 23:45:00,223.6,1,0,1309304.0,614.3441666666805,0.0023333333333332,0,3.5528333333333206,9944.512388888796,13820044.0,0,1258762.0,62958.0,4121.0,22720374.0,1422943.0,3033.0,205224.0,687.0,1239.0,11661522.0,96.0,0.002361111111111,5332.0,2481.0,3600.1931111111217,0,2903.484916666679,69451.0,623.0,0,0,56278.0,0,0,6188190.0,0,3225137.0,1,1974131.0,0,9290886.0,0,0,1107.9937777777754,34153220.0,3120.0,1173135.0,445.6055833333328,440.7146944444453,89390684.0,7413592.0,513.7036944444441,22121.0,4861.0,0.0,0,0,4587079.0,0,79089.0,96286835.0,1499183.0,15653146.0,76068.0,0.0,5915404.0,6828.0,0,20.0,0,382.0,3023.0,5325629.0,284180.0,2555153.0,947.4971388888756,28331.0,0,0,1000.0,20857.0,1093407.0,3991036.0,158238.0,0,2290.0,0,6876306.0,16.0,4798206.0,1972.0,1614.0,755.7086111111068,0.0,5591.926638888901,4234.113638888879,233759.0,784369.0,91604355.0,2678715.0,0
20417,2020-02-23 23:46:00,222.2,1,0,1311248.0,628.4346944444585,0.0023333333333332,0,3.563638888888881,10082.881416666598,14056000.0,0,1281726.0,64223.0,4145.0,23088714.0,1450636.0,3033.0,209060.0,687.0,1254.0,11839638.0,96.0,0.002361111111111,5419.0,2493.0,3668.0339444444617,0,2981.782305555559,70557.0,623.0,0,0,57514.0,0,0,6274227.0,0,3291690.0,1,2003828.0,0,9480396.0,0,0,1125.7697499999954,34591184.0,3163.0,1194668.0,454.5953333333328,450.4263888888893,90732364.0,7500849.0,525.2630277777781,22409.0,4927.0,0.0,0,0,4621984.0,0,80643.0,97826931.0,1526663.0,15813016.0,77629.0,0.0,5988724.0,6840.0,0,20.0,0,382.0,3128.0,5407139.0,288372.0,2572872.0,968.9092777777756,29187.0,0,0,1000.0,20945.0,1136853.0,4063024.0,160219.0,0,2326.0,0,6973446.0,16.0,4871796.0,2002.0,1641.0,773.5458611111069,0.0,5676.993166666681,4317.66458333332,239443.0,795886.0,92975747.0,2717445.0,0
20417,2020-02-23 23:47:00,219.4,1,0,1316072.0,649.1896666666864,0.0298888888888892,0,5.481750000000081,10334.5924444444,14618836.0,0,1307274.0,66227.0,4349.0,23833134.0,1476932.0,4398.0,214120.0,883.0,1308.0,12182634.0,210.0,0.0554444444444446,5650.0,2562.0,3766.663777777781,0,3051.321500000019,72629.0,667.0,0,0,59138.0,0,0,6473083.0,0,3372270.0,1,2076120.0,0,9954051.0,0,0,1167.1839722222353,35756096.0,3251.0,1235376.0,476.03236111111073,468.13702777777934,93533884.0,7724362.0,543.3333333333342,23829.0,5143.0,0.0,0,0,4746800.0,0,83753.0,100919541.0,1581158.0,16150336.0,80338.0,0.0,6131438.0,8852.0,0,20.0,0,564.0,3128.0,5613090.0,297208.0,2629331.0,996.0550277777756,46467.0,0,0,4977.0,22035.0,1245442.0,4196884.0,163083.0,0,2449.0,0,7138170.0,44.0,5005237.0,2059.0,1683.0,798.0262500000068,0.0,5833.94591666676,4430.857749999998,252343.0,825856.0,95758352.0,2798430.0,0
20417,2020-02-23 23:48:00,216.4,1,0,1335608.0,673.9629722222264,0.0298888888888892,0,5.56075000000008,10784.8825555554,15164333.0,0,1362687.0,68708.0,4509.0,24815335.0,1558201.0,4399.0,224160.0,884.0,1365.0,12639090.0,210.0,0.0554444444444446,5881.0,2643.0,3949.0986666666818,0,3249.990444444459,75618.0,668.0,0,0,61434.0,0,0,6693556.0,0,3537738.0,1,2171424.0,0,10345176.0,0,0,1211.1603333333353,37102220.0,3401.0,1284216.0,493.46866666666654,482.6165555555573,97183464.0,7974406.0,561.2542777777782,24730.0,5353.0,0.0,0,0,4941515.0,0,86586.0,104980056.0,1661948.0,16698766.0,82903.0,0.0,6287711.0,9012.0,0,20.0,0,578.0,3308.0,5839825.0,305305.0,2768691.0,1044.8317222222156,48363.0,0,0,4997.0,22401.0,1341499.0,4420756.0,170639.0,0,2563.0,0,7392870.0,44.0,5149643.0,2134.0,1719.0,831.030611111107,0.0,6089.20333333336,4654.212472222218,268187.0,859357.0,99478211.0,2905860.0,0
20417,2020-02-23 23:49:00,212.2,1,0,1345616.0,706.9776111111264,0.0298888888888892,0,5.70116666666668,11206.376222222,16084937.0,0,1415148.0,72057.0,4729.0,25912424.0,1621517.0,4776.0,233438.0,885.0,1437.0,13218222.0,210.0,0.0575000000000006,6170.0,2754.0,4108.068000000021,0,3372.5598888888994,78859.0,668.0,0,0,64110.0,0,0,7011620.0,0,3677947.0,1,2277445.0,0,10751616.0,0,0,1260.2932499999954,38903480.0,3582.0,1341520.0,516.1569166666666,506.72044444444526,101665514.0,8388066.0,589.7338055555622,25978.0,5569.0,0.0,0,0,5118215.0,0,90222.0,110400006.0,1699238.0,17209351.0,86584.0,0.0,6460065.0,9092.0,0,20.0,0,578.0,6023.0,6084420.0,314681.0,2870039.0,1092.8730555555555,49184.0,0,0,5029.0,22798.0,1399882.0,4579504.0,175087.0,0,2728.0,0,7689018.0,44.0,5299643.0,2221.0,1809.0,869.042777777787,0.0,6334.05108333336,4836.907694444438,277935.0,894413.0,104119628.0,3041910.0,0
20417,2020-02-23 23:50:00,209.4,1,0,1349828.0,725.1437500000064,0.0298888888888892,0,5.73138888888888,11451.1775277776,16621697.0,0,1446362.0,73893.0,4845.0,26597000.0,1661549.0,4841.0,239791.0,895.0,1482.0,13589346.0,211.0,0.0575000000000006,6297.0,2841.0,4231.7980277777815,0,3452.270750000019,80567.0,668.0,0,0,65399.0,0,0,7218326.0,0,3772987.0,1,2370757.0,0,10979286.0,0,0,1300.5392777777754,40078184.0,3657.0,1384498.0,527.0655833333267,519.2453611111213,104549005.0,8618678.0,603.6090555555622,26678.0,5704.0,0.0,0,0,5276781.0,0,91731.0,113802411.0,1751439.0,17504611.0,87985.0,0.0,6610072.0,9132.0,0,20.0,0,578.0,6023.0,6271155.0,320609.0,2959297.0,1117.6985555555557,50688.0,0,0,5058.0,23126.0,1456341.0,4689292.0,179699.0,0,2815.0,0,7865022.0,44.0,5412278.0,2288.0,1857.0,891.756027777787,0.0,6476.42683333336,4964.569444444438,287787.0,917849.0,107041646.0,3128895.0,0
20417,2020-02-23 23:51:00,206.6,1,0,1356884.0,744.2511111111264,0.0298888888888892,0,5.79444444444448,11875.938611111,17276057.0,0,1493158.0,75865.0,4925.0,27319004.0,1711786.0,6180.0,246611.0,897.0,1524.0,14030394.0,212.0,0.0575000000000006,6489.0,2943.0,4339.891361111122,0,3543.2286944444586,82814.0,672.0,0,0,67640.0,0,0,7465058.0,0,3893804.0,1,2432438.0,0,11303661.0,0,0,1332.1919444444554,41369456.0,3729.0,1428943.0,542.2482777777867,534.5910000000013,107897865.0,8910607.0,621.7411111111022,27303.0,5917.0,0.0,0,0,5398131.0,0,93855.0,117784776.0,1772319.0,17937616.0,90109.0,0.0,6759416.0,9213.0,0,20.0,0,578.0,6023.0,6432620.0,327393.0,3039495.0,1143.8639444444354,51840.0,0,0,5066.0,23287.0,1492104.0,4830100.0,184033.0,0,2902.0,0,8118054.0,44.0,5528123.0,2372.0,1914.0,913.366361111107,0.0,6689.88680555556,5104.554388888838,297559.0,941485.0,110556466.0,3234420.0,0
20417,2020-02-23 23:52:00,203.6,1,0,1362860.0,767.9203055555664,0.0298888888888892,0,5.91661111111108,12283.1567499998,17831586.0,0,1544063.0,78194.0,4985.0,28311212.0,1771610.0,6180.0,255129.0,909.0,1566.0,14473722.0,216.0,0.0575000000000006,6666.0,3060.0,4479.893305555561,0,3664.4345277777984,85026.0,672.0,0,0,70252.0,0,0,7684518.0,0,4039244.0,1,2542674.0,0,11656657.0,0,0,1383.1432499999955,42602612.0,3837.0,1481895.0,556.9772777777868,551.4354444444413,111361975.0,9153838.0,639.9371944444422,28007.0,6133.0,0.0,0,0,5578371.0,0,96548.0,121519101.0,1815579.0,18531301.0,92982.0,0.0,6943925.0,9438.0,0,20.0,0,579.0,6158.0,6683940.0,335141.0,3132913.0,1178.6875555555555,53401.0,0,0,5186.0,23507.0,1552957.0,4994728.0,188769.0,0,2989.0,0,8374039.0,44.0,5659313.0,2447.0,1977.0,944.458777777787,0.0,6949.03702777776,5280.806388888837,311315.0,966574.0,114011951.0,3335955.0,0
20417,2020-02-23 23:53:00,200.8,1,0,1368057.0,784.3680833333462,0.0298888888888892,0,6.069000000000081,12541.4753055554,18238711.0,0,1574999.0,79802.0,5010.0,28921424.0,1809662.0,6180.0,259373.0,909.0,1581.0,14772126.0,217.0,0.0575000000000006,6789.0,3117.0,4561.70936111112,0,3737.533694444458,86580.0,672.0,0,0,71936.0,0,0,7843226.0,0,4129664.0,1,2591875.0,0,11879438.0,0,0,1411.0329722222357,43487228.0,3894.0,1515697.0,568.1598888888867,562.7756111111213,113716735.0,9354538.0,652.2362777777822,28388.0,6295.0,0.0,0,0,5649711.0,0,98696.0,124249026.0,1835154.0,18899956.0,95038.0,0.0,7101421.0,9754.0,0,20.0,0,580.0,6159.0,6807826.0,342101.0,3175644.0,1198.1068888888751,54273.0,0,0,5186.0,24051.0,1572509.0,5096200.0,191389.0,0,3076.0,0,8534323.0,44.0,5774889.0,2501.0,2004.0,962.343972222227,0.0,7101.19847222216,5398.286888888837,318487.0,984110.0,116461035.0,3408495.0,0
20417,2020-02-23 23:54:00,200.4,1,0,1373013.0,789.5155833333463,0.0298888888888892,0,6.077583333333281,12642.7629999998,18326743.0,0,1586939.0,80219.0,5031.0,29116544.0,1831878.0,6180.0,261334.0,910.0,1581.0,14859762.0,217.0,0.0575000000000006,6801.0,3135.0,4599.6913888889,0,3768.506500000018,87245.0,673.0,0,0,72672.0,0,0,7882815.0,0,4167572.0,1,2604651.0,0,11961564.0,0,0,1419.7433333333356,43716332.0,3918.0,1531841.0,570.7233055555467,566.2138888888812,114459176.0,9390926.0,656.8996944444423,28481.0,6328.0,0.0,0,0,5688801.0,0,99961.0,125009571.0,1848669.0,19064521.0,96010.0,0.0,7141331.0,9995.0,0,20.0,0,580.0,6159.0,6847921.0,343429.0,3202255.0,1209.0466944444354,55382.0,0,0,5186.0,24699.0,1582467.0,5170156.0,192449.0,0,3100.0,0,8586895.0,44.0,5805594.0,2516.0,2010.0,970.461361111107,0.0,7170.928111111161,5460.528166666637,324931.0,988955.0,117227559.0,3430905.0,0
20417,2020-02-23 23:55:00,199.8,1,0,1373181.0,792.9463888889064,0.0298888888888892,0,6.0806111111110805,12661.8386388888,18384715.0,0,1588193.0,80627.0,5036.0,29255432.0,1832702.0,6180.0,261918.0,910.0,1587.0,14891802.0,217.0,0.0575000000000006,6855.0,3153.0,4615.32944444452,0,3775.878694444458,87288.0,673.0,0,0,72741.0,0,0,7902380.0,0,4170284.0,1,2617223.0,0,12074349.0,0,0,1426.9121666666756,43863752.0,3939.0,1534813.0,573.4956388888868,569.1482777777812,114797816.0,9419688.0,660.7076388888822,28591.0,6361.0,0.0,0,0,5716101.0,0,100297.0,125324016.0,1848670.0,19066351.0,96434.0,0.0,7181930.0,9995.0,0,20.0,0,580.0,6159.0,6887796.0,345218.0,3210199.0,1214.3053611111154,55382.0,0,0,5192.0,24723.0,1582714.0,5171884.0,192549.0,0,3133.0,0,8602627.0,44.0,5827044.0,2519.0,2025.0,975.951888888887,0.0,7181.808416666761,5468.478916666637,324987.0,995183.0,117532171.0,3438765.0,0
20417,2020-02-23 23:56:00,197.0,1,0,1382373.0,811.7748888889064,0.0298888888888892,0,8.53019444444448,13279.107083333198,18973111.0,0,1629762.0,82668.0,5128.0,30191024.0,1860330.0,6180.0,272762.0,916.0,1612.0,15294126.0,217.0,0.0575000000000006,7021.0,3222.0,4704.61652777772,0,3831.2292500000185,88604.0,673.0,0,0,73593.0,0,0,8125763.0,0,4264808.0,1,2677436.0,0,12507700.0,0,0,1460.5781944444557,45281276.0,4053.0,1569677.0,586.9416388888868,583.7563333333412,118098167.0,9757037.0,678.2675833333424,31208.0,6535.0,0.0,0,0,5910771.0,0,101555.0,129190866.0,1849345.0,19228396.0,97694.0,0.0,7406518.0,10013.0,0,20.0,0,580.0,6159.0,7044721.0,352907.0,3310767.0,1239.7318055555554,55399.0,0,0,5198.0,24801.0,1589305.0,5249237.0,198949.0,0,3202.0,0,8830387.0,44.0,5915380.0,2600.0,2061.0,996.057194444447,0.0,7334.6314444443615,5583.821611111037,326495.0,1026307.0,121000867.0,3541680.0,0
20417,2020-02-23 23:57:00,196.0,1,0,1388733.0,823.8758888889064,0.0313055555555552,0,9.27316666666668,13563.873888888798,19183879.0,0,1653686.0,83776.0,5140.0,30592700.0,1878914.0,6180.0,280171.0,916.0,1657.0,15451146.0,221.0,0.0575000000000006,7102.0,3252.0,4773.87713888892,0,3864.31022222224,89472.0,673.0,0,0,74098.0,0,0,8204480.0,0,4323813.0,1,2699064.0,0,12687686.0,0,0,1474.1626388888958,45786093.0,4098.0,1586249.0,594.4325000000068,592.1565000000012,119435857.0,9850662.0,687.6728055555623,32140.0,6649.0,0.0,0,0,5986446.0,0,102207.0,130643856.0,1855855.0,19349911.0,98295.0,0.0,7468424.0,10029.0,0,20.0,0,581.0,6159.0,7111596.0,357067.0,3354174.0,1260.1533333333357,55403.0,0,0,5206.0,24889.0,1597534.0,5297837.0,204169.0,0,3223.0,0,8925403.0,44.0,5924485.0,2628.0,2094.0,1013.262166666667,0.0,7432.823249999961,5649.770750000037,327927.0,1042944.0,122402894.0,3581040.0,0
20417,2020-02-23 23:58:00,192.8,1,0,1417113.0,849.3158611111264,0.0313055555555552,0,9.369805555555478,14134.904083333198,19590500.0,0,1715438.0,86037.0,5264.0,31459580.0,1954931.0,6180.0,289329.0,920.0,1684.0,15884118.0,221.0,0.0575000000000006,7264.0,3367.0,4937.50894444452,0,4011.893416666679,92196.0,678.0,0,0,77675.0,0,0,8402568.0,0,4496805.0,1,2770973.0,0,13197266.0,0,0,1514.639444444456,46879809.0,4230.0,1634138.0,611.7485277777869,610.4070000000012,122704317.0,10040970.0,708.7741666666623,32888.0,6850.0,0.0,0,0,6167961.0,0,106675.0,134370681.0,1874665.0,19615412.0,103028.0,0.0,7703503.0,10741.0,0,20.0,0,581.0,6159.0,7300331.0,369412.0,3440845.0,1300.0625555555555,57679.0,0,0,5206.0,25782.0,1627097.0,5520209.0,212701.0,0,3334.0,0,9201715.0,44.0,6137845.0,2700.0,2139.0,1044.5832777777869,0.0,7716.53797222216,5853.327805555637,341819.0,1070044.0,125763020.0,3677790.0,0
20417,2020-02-23 23:59:00,189.2,1,0,1473945.0,883.3292500000064,0.0313055555555552,0,9.56408333333328,14734.340722221998,20239641.0,0,1788498.0,89041.0,5352.0,32646176.0,2041227.0,6181.0,300131.0,920.0,1729.0,16510926.0,221.0,0.0575000000000006,7507.0,3461.0,5177.31688888892,0,4221.082416666679,95123.0,678.0,0,0,82053.0,0,0,8712886.0,0,4691997.0,1,2871809.0,0,13814247.0,0,0,1574.9884166666757,48537826.0,4380.0,1689704.0,634.2740277777868,633.8514722222212,127299627.0,10397470.0,737.1900833333424,33704.0,7213.0,0.0,0,0,6364477.0,0,110409.0,139669882.0,1907425.0,19938452.0,106084.0,0.0,8081595.0,11062.0,0,20.0,0,581.0,6159.0,7563671.0,388768.0,3540646.0,1358.8450555555555,59295.0,0,0,5219.0,26738.0,1664888.0,5785253.0,221562.0,0,3475.0,0,9592580.0,44.0,6457090.0,2799.0,2193.0,1095.0553611111068,0.0,8082.904249999961,6135.365722222237,361307.0,1115325.0,130495836.0,3814440.0,0
20417,2020-02-24 00:00:00,186.4,1,0,1549114.0,909.3657777777864,0.0313055555555552,0,9.63625000000008,15222.028694444398,20574009.0,0,1844874.0,91577.0,5428.0,33495992.0,2115923.0,6182.0,307848.0,920.0,1798.0,16918482.0,221.0,0.0575000000000006,7666.0,3566.0,5350.97922222232,0,4394.350972222279,97895.0,679.0,0,0,85690.0,0,0,8910642.0,0,4843833.0,1,2931449.0,0,14240337.0,0,0,1616.0654166666757,49525930.0,4470.0,1735352.0,650.7356111111069,653.2294444444412,130425887.0,10574734.0,759.1883333333423,34372.0,7393.0,0.0,0,0,6612083.0,0,112658.0,143048812.0,1934770.0,20266503.0,108068.0,0.0,8301114.0,11555.0,0,20.0,0,582.0,6159.0,7745911.0,402956.0,3658959.0,1398.5809166666554,60951.0,0,0,5359.0,27631.0,1713859.0,6006761.0,228482.0,0,3559.0,0,9882356.0,44.0,6657910.0,2868.0,2250.0,1130.437805555567,0.0,8342.399777777762,6331.527138888838,379800.0,1145758.0,133707573.0,3906765.0,0
20417,2020-02-24 00:01:00,182.8,1,0,1571615.0,920.6277222222265,0.0313055555555552,0,9.91502777777768,15329.3308333332,20757862.0,0,1863015.0,92561.0,5468.0,33802796.0,2137628.0,6182.0,310793.0,921.0,1813.0,17066754.0,221.0,0.0575000000000006,7735.0,3605.0,5401.319194444521,0,4431.544500000078,98784.0,679.0,0,0,86419.0,0,0,8989295.0,0,4886553.0,1,2951200.0,0,14365062.0,0,0,1631.8979444444558,49941682.0,4518.0,1749169.0,658.4728888888869,659.8336666666612,131563267.0,10668254.0,767.9406666666624,34772.0,7450.0,0.0,0,0,6641108.0,0,113706.0,144413047.0,1946126.0,20358393.0,109320.0,0.0,8377333.0,11603.0,0,20.0,0,582.0,6159.0,7813287.0,408724.0,3671063.0,1412.238583333335,61619.0,0,0,5360.0,27767.0,1723102.0,6069665.0,229690.0,0,3592.0,0,9971564.0,44.0,6732040.0,2889.0,2271.0,1144.5837777777867,0.0,8401.369749999962,6376.064944444437,383522.0,1156550.0,134871252.0,3940365.0,0
20417,2020-02-24 00:02:00,180.0,1,0,1638767.0,943.5741666666864,0.0313055555555552,0,9.93361111111108,15923.174861110998,21299578.0,0,1907211.0,96207.0,5588.0,34641464.0,2186072.0,6182.0,317545.0,922.0,1849.0,17490018.0,221.0,0.0575000000000006,7946.0,3683.0,5528.976277777721,0,4531.128861111078,100765.0,680.0,0,0,88399.0,0,0,9233447.0,0,4993161.0,1,3022012.0,0,14870187.0,0,0,1681.4850555555558,51210610.0,4600.0,1781710.0,677.6073333333269,679.8469722222212,134911907.0,10967002.0,786.6890000000024,35513.0,7699.0,0.0,0,0,6863318.0,0,116246.0,148229257.0,1950146.0,20504058.0,112320.0,0.0,8683302.0,11916.0,0,20.0,0,582.0,6159.0,8014412.0,430385.0,3794160.0,1445.284861111115,63556.0,0,0,5360.0,28319.0,1736505.0,6210629.0,233646.0,0,3703.0,0,10260428.0,44.0,6937735.0,2962.0,2310.0,1170.4495555555668,0.0,8677.188194444363,6529.705972222237,394746.0,1192546.0,138295156.0,4040685.0,0
20417,2020-02-24 00:03:00,177.20000000000002,1,0,1676423.0,960.5936944444665,0.0313055555555552,0,9.945333333333275,16312.698694444398,21717730.0,0,1943903.0,98307.0,5677.0,35392604.0,2214832.0,6182.0,323418.0,926.0,1882.0,17867070.0,225.0,0.0575000000000006,8112.0,3725.0,5626.716611111121,0,4600.876500000078,102543.0,680.0,0,0,89920.0,0,0,9438447.0,0,5073213.0,1,3081852.0,0,15244482.0,0,0,1720.344527777776,52118170.0,4678.0,1810190.0,694.708250000007,696.4237777777812,137602117.0,11176718.0,802.0830555555624,36098.0,8018.0,0.0,0,0,7065084.0,0,118450.0,151251082.0,1950146.0,20582148.0,114248.0,0.0,8944914.0,11997.0,0,20.0,0,582.0,6159.0,8181227.0,447490.0,3899435.0,1471.701111111115,63945.0,0,0,5377.0,28623.0,1741367.0,6296081.0,235499.0,0,3811.0,0,10501760.0,44.0,7110475.0,3019.0,2361.0,1189.301222222227,0.0,8859.251999999964,6647.162472222237,399330.0,1223967.0,141044178.0,4120245.0,0
20417,2020-02-24 00:04:00,173.4,1,0,1791779.0,1000.9654444444666,0.0313055555555552,0,9.999527777777676,16956.673833333196,22311347.0,0,2007745.0,103308.0,5865.0,36877761.0,2294820.0,6182.0,335795.0,970.0,1927.0,18398142.0,225.0,0.0575000000000006,8349.0,3851.0,5820.382666666721,0,4785.951111111078,105560.0,696.0,0,0,93360.0,0,0,9712867.0,0,5235609.0,1,3208453.0,0,15955017.0,0,0,1801.4029722222358,53652262.0,4867.0,1864754.0,727.288722222227,730.1709722222212,142158767.0,11484642.0,836.7896388888825,37131.0,8297.0,0.0,0,0,7479069.0,0,123799.0,155901607.0,1974326.0,20967574.0,119053.0,0.0,9433818.0,12109.0,0,20.0,0,582.0,6159.0,8553498.0,474490.0,4099817.0,1538.1586388888754,65693.0,0,0,5389.0,30508.0,1787543.0,6524717.0,241587.0,0,3962.0,0,10852232.0,44.0,7387675.0,3103.0,2469.0,1240.677361111107,0.0,9276.300333333364,6929.226861111037,419423.0,1293347.0,145495471.0,4243845.0,0
