source,time_step,171_0,666_0,427_0,837_0,167_0,167_1,167_2,167_3,167_4,167_5,167_6,167_7,167_8,167_9,309_0,272_0,272_1,272_2,272_3,272_4,272_5,272_6,272_7,272_8,272_9,835_0,370_0,291_0,291_1,291_2,291_3,291_4,291_5,291_6,291_7,291_8,291_9,291_10,158_0,158_1,158_2,158_3,158_4,158_5,158_6,158_7,158_8,158_9,100_0,459_0,459_1,459_2,459_3,459_4,459_5,459_6,459_7,459_8,459_9,459_10,459_11,459_12,459_13,459_14,459_15,459_16,459_17,459_18,459_19,397_0,397_1,397_2,397_3,397_4,397_5,397_6,397_7,397_8,397_9,397_10,397_11,397_12,397_13,397_14,397_15,397_16,397_17,397_18,397_19,397_20,397_21,397_22,397_23,397_24,397_25,397_26,397_27,397_28,397_29,397_30,397_31,397_32,397_33,397_34,397_35,RUL,event,Spec_0_Cat1,Spec_1_Cat1,Spec_1_Cat10,Spec_1_Cat12,Spec_1_Cat15,Spec_1_Cat16,Spec_1_Cat2,Spec_1_Cat3,Spec_1_Cat4,Spec_1_Cat5,Spec_1_Cat7,Spec_1_Cat9,Spec_2_Cat1,Spec_2_Cat10,Spec_2_Cat2,Spec_2_Cat3,Spec_2_Cat5,Spec_2_Cat8,Spec_3_Cat1,Spec_3_Cat2,Spec_3_Cat3,Spec_5_Cat1,Spec_5_Cat2,Spec_6_Cat1,Spec_6_Cat2,Spec_6_Cat3,Spec_6_Cat4,Spec_7_Cat1,Spec_7_Cat2,Spec_7_Cat4,Spec_7_Cat6,Spec_7_Cat7
52,2020-01-01 03:20:00,758610.0,21359.0,27499771.0,2950.0,7083.0,2462809.0,3706051.0,2115047.0,6003751.0,27954211.0,1011211.0,59102.0,0.0,0.0,154.0,3211990.0,2035700.0,1103469.0,2154049.0,29420185.0,195340.0,0.0,0.0,0.0,0.0,27906220.0,0.0,3683.0,1480.0,1426.0,2547.0,922.0,573.0,1230.0,724.0,491.0,1576.0,385.0,490141.0,7786683.0,12865503.0,5391543.0,3664177.0,2122490.0,1170169.0,681578.0,528567.0,487528.0,2163912.0,469.09127777778,170.524666666666,173.962472222222,196.130694444444,212.91647222222,242.40588888888,307.64802777778,365.24597222222,992.16630555556,1456.27244444444,975.73822222222,1180.82986111112,1449.90280555556,1910.01025,2957.07175,13185.38925,14.9583333333334,0.53636111111112,0.0119444444444444,0.0009722222222222,1815342.0,1195480.0,954485.0,49968.0,26457.0,3628.0,893406.0,792861.0,2232103.0,19243.0,3546.0,152.0,119117.0,507098.0,1510642.0,16029.0,3758.0,148.0,36913.0,313040.0,540597.0,12510.0,1622.0,36.0,22461.0,169963.0,202609.0,11131.0,963.0,12.0,1672.0,87180.0,154911.0,26983.0,3529.0,52.0,204.4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
52,2020-01-01 03:21:00,759510.0,21359.0,27542693.0,2950.0,7083.0,2491714.0,3762841.0,2136452.0,6019966.0,27954212.0,1011211.0,59102.0,0.0,0.0,154.0,3249548.0,2064964.0,1114233.0,2166789.0,29438983.0,195340.0,0.0,0.0,0.0,0.0,27986000.0,0.0,3728.0,1495.0,1439.0,2559.0,928.0,579.0,1239.0,724.0,494.0,1579.0,385.0,490921.0,7827183.0,12914307.0,5399931.0,3666481.0,2122754.0,1170169.0,681578.0,528567.0,487528.0,2185102.0,480.57022222222,171.969611111112,174.339722222222,196.566583333334,213.4765,242.97252777778,308.51994444444,366.00086111112,994.59272222222,1461.66319444444,976.64497222222,1181.57175,1450.718,1912.49194444444,2959.3941111112,13190.3471388888,14.9583333333334,0.53636111111112,0.0119444444444444,0.0009722222222222,1824042.0,1200040.0,955158.0,50044.0,26526.0,3629.0,901223.0,796730.0,2234248.0,19335.0,5958.0,152.0,120041.0,508378.0,1511334.0,16066.0,3762.0,148.0,36989.0,313204.0,540634.0,12514.0,1627.0,36.0,22482.0,169971.0,202609.0,11132.0,963.0,12.0,1672.0,87180.0,154911.0,26984.0,3529.0,52.0,203.6,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
52,2020-01-01 03:22:00,802035.0,23543.0,29228058.0,3318.0,7083.0,2609134.0,4054681.0,2296502.0,6337111.0,29748453.0,1040836.0,59102.0,0.0,0.0,154.0,3472849.0,2183641.0,1185811.0,2286103.0,31255148.0,206052.0,0.0,0.0,0.0,0.0,29714020.0,0.0,3929.0,1570.0,1536.0,2721.0,961.0,603.0,1344.0,781.0,506.0,1753.0,401.0,503929.0,8378451.0,13651348.0,5720283.0,3923030.0,2248982.0,1232389.0,718778.0,572715.0,517744.0,2326727.0,506.34188888888,183.278277777778,184.01775,210.77227777778,229.19008333334,262.67591666666,332.89236111112,395.2255,1077.587,1612.02033333334,1075.70083333334,1315.79630555556,1626.51808333334,2156.4026666666,3212.4033333334,13466.1309444444,15.1435833333334,0.53636111111112,0.0119444444444444,0.0009722222222222,1954390.0,1324364.0,989034.0,52160.0,27063.0,3665.0,951507.0,876574.0,2288904.0,20691.0,6278.0,160.0,126505.0,575614.0,1572027.0,17591.0,4158.0,156.0,39573.0,346560.0,560090.0,13079.0,1697.0,36.0,24534.0,185056.0,209458.0,11528.0,1005.0,12.0,1992.0,104024.0,167260.0,28988.0,3617.0,52.0,202.4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
52,2020-01-01 03:23:00,838425.0,27106.0,30664295.0,3822.0,7083.0,2682755.0,4309066.0,2409392.0,6679666.0,31252593.0,1073026.0,59102.0,0.0,0.0,154.0,3575380.0,2323911.0,1260913.0,2391754.0,32836208.0,221561.0,0.0,0.0,0.0,0.0,31192970.0,0.0,4070.0,1678.0,1627.0,2862.0,1006.0,612.0,1423.0,839.0,525.0,1870.0,416.0,526297.0,8925628.0,14269312.0,5950803.0,4096622.0,2333402.0,1280305.0,757298.0,636687.0,556024.0,2451092.0,526.87958333334,192.752194444444,192.830361111112,221.82555555556,242.50763888888,278.93827777778,352.9935,420.20836111112,1149.66969444444,1734.9693888889,1159.42338888888,1414.53961111112,1758.59944444444,2325.4250833334,3411.2640555556,13794.5053888888,15.38225,0.53713888888888,0.0119444444444444,0.0009722222222222,2113242.0,1404796.0,1029698.0,61530.0,29919.0,3693.0,986183.0,925134.0,2338644.0,22051.0,6527.0,168.0,130425.0,612347.0,1623519.0,18780.0,4435.0,172.0,41581.0,364420.0,576887.0,13591.0,1745.0,48.0,26172.0,194380.0,216496.0,11984.0,1029.0,12.0,2084.0,127592.0,185648.0,32145.0,3857.0,52.0,200.6,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
52,2020-01-01 03:24:00,887850.0,28422.0,32456349.0,4127.0,7083.0,2841800.0,4449106.0,2539262.0,6997937.0,33236013.0,1080376.0,59102.0,0.0,0.0,154.0,3745381.0,2391212.0,1310703.0,2499524.0,34831045.0,227710.0,0.0,0.0,0.0,0.0,32947160.0,0.0,4262.0,1759.0,1675.0,2995.0,1076.0,675.0,1504.0,887.0,576.0,1984.0,441.0,542377.0,9445781.0,15241324.0,6367479.0,4267634.0,2384186.0,1304294.0,773726.0,656007.0,561125.0,2557942.0,547.38525,199.387055555556,200.57641666666,231.14036111112,252.32519444444,290.2315,366.93069444444,436.72875,1195.10363888888,1812.32594444444,1216.24069444444,1480.95708333334,1848.73975,2444.9923611112,3635.3209444444,14404.3404166666,16.0825,0.57269444444444,0.0119444444444444,0.0009722222222222,2233930.0,1485605.0,1082106.0,66830.0,31384.0,3729.0,1032759.0,990311.0,2538976.0,23356.0,6843.0,172.0,134629.0,650144.0,1688972.0,19629.0,4604.0,172.0,43493.0,379300.0,588892.0,13951.0,1845.0,56.0,27773.0,200593.0,219696.0,12368.0,1142.0,16.0,2104.0,133652.0,191352.0,33725.0,4021.0,56.0,198.2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
52,2020-01-01 03:25:00,931770.0,30102.0,33944374.0,4671.0,7083.0,2889036.0,4566871.0,2586707.0,7124567.0,34817463.0,1395331.0,64263.0,0.0,0.0,154.0,3816582.0,2440093.0,1327044.0,2551719.0,36568963.0,259703.0,0.0,0.0,0.0,0.0,34381160.0,0.0,4373.0,1807.0,1723.0,3097.0,1121.0,705.0,1564.0,917.0,588.0,2044.0,477.0,559310.0,9745145.0,15886564.0,6775743.0,4496954.0,2475674.0,1348766.0,800630.0,686403.0,576617.0,2635157.0,561.60191666666,207.52086111112,210.73588888888,242.34088888888,264.91980555556,303.15330555556,382.54041666666,453.05777777778,1237.44444444444,1866.50286111112,1248.50955555556,1519.12441666666,1893.08536111112,2498.12125,3703.3569722222,15443.8715555556,18.74725,0.7495,0.0119444444444444,0.0009722222222222,2314504.0,1529117.0,1137063.0,69631.0,33124.0,3809.0,1069503.0,1009699.0,2704756.0,24196.0,7191.0,180.0,137305.0,661304.0,1794740.0,20477.0,4960.0,172.0,44870.0,388156.0,619448.0,14715.0,2062.0,60.0,29642.0,205881.0,229280.0,13076.0,1280.0,16.0,2124.0,135648.0,201768.0,36385.0,4617.0,60.0,196.6,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
52,2020-01-01 03:26:00,960240.0,31873.0,35097251.0,5215.0,7083.0,2991306.0,4718146.0,2705132.0,7433538.0,35960238.0,1543816.0,65208.0,0.0,0.0,154.0,3934713.0,2510527.0,1376002.0,2652690.0,37961770.0,276604.0,0.0,0.0,0.0,0.0,35660550.0,0.0,4766.0,1957.0,1888.0,3437.0,1212.0,774.0,1768.0,989.0,612.0,2152.0,483.0,566270.0,10205729.0,16533184.0,7018839.0,4613258.0,2521755.0,1375454.0,824282.0,715924.0,590837.0,2783477.0,587.57886111112,220.06666666666,221.94516666666,255.3495,279.64447222222,319.06208333334,402.13283333334,474.81591666666,1292.90247222222,1954.39027777778,1302.25486111112,1589.74483333334,1963.25505555556,2576.5053888888,3795.1413055556,15802.7218055556,19.079138888889,0.76936111111112,0.021416666666666,0.0009722222222222,2432240.0,1603602.0,1171523.0,72835.0,34296.0,3981.0,1119215.0,1052051.0,2785753.0,25370.0,7493.0,192.0,142365.0,686300.0,1832856.0,21474.0,5276.0,180.0,47254.0,402428.0,631236.0,15459.0,2286.0,60.0,30731.0,212669.0,236397.0,13585.0,1385.0,24.0,2176.0,140480.0,211180.0,39313.0,5005.0,64.0,193.8,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
52,2020-01-01 03:27:00,995430.0,34470.0,36438503.0,6151.0,7083.0,3038916.0,4863271.0,2816372.0,7600279.0,37463674.0,1661387.0,65209.0,0.0,0.0,168.0,4000663.0,2580818.0,1427365.0,2726088.0,39515959.0,294402.0,0.0,0.0,0.0,0.0,37002710.0,0.0,4946.0,2029.0,1939.0,3566.0,1251.0,798.0,1822.0,1008.0,642.0,2236.0,498.0,577346.0,10618794.0,17151305.0,7248459.0,4803266.0,2608432.0,1418762.0,854942.0,763277.0,612942.0,2879058.0,602.77908333334,228.03788888888,230.36566666666,265.85588888888,291.95394444444,333.55225,420.59591666666,498.09177777778,1360.56572222222,2053.6469722222,1368.51025,1668.30169444444,2056.7470833334,2693.8053055556,3926.7344166666,16278.6912777778,19.6754722222222,0.7975,0.021416666666666,0.0009722222222222,2548272.0,1679632.0,1222817.0,79447.0,36017.0,3997.0,1146827.0,1084996.0,2854386.0,26450.0,7691.0,196.0,145421.0,712904.0,1894860.0,22615.0,5537.0,180.0,48783.0,420568.0,652162.0,16164.0,2383.0,60.0,32084.0,221209.0,243907.0,14001.0,1433.0,24.0,2236.0,151764.0,225952.0,42486.0,5225.0,64.0,192.6,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
52,2020-01-01 03:28:00,1015710.0,35143.0,37265131.0,6487.0,7083.0,3095361.0,4988326.0,2865752.0,7740964.0,38387359.0,1716573.0,65209.0,0.0,0.0,168.0,4076479.0,2639877.0,1451129.0,2760252.0,40499942.0,301656.0,0.0,0.0,0.0,0.0,37869540.0,0.0,5117.0,2077.0,2020.0,3749.0,1287.0,837.0,1867.0,1047.0,669.0,2287.0,513.0,587246.0,10946286.0,17577582.0,7389687.0,4890795.0,2652664.0,1439342.0,867842.0,780270.0,618774.0,2959053.0,615.98744444444,237.35030555556,237.47791666666,273.35030555556,299.13602777778,343.95130555556,433.58972222222,512.44561111112,1395.81383333334,2107.1645555556,1407.59161111112,1715.65502777778,2112.1321388888,2752.3709444444,3990.2170555556,16485.5205833334,20.214583333334,0.82175,0.021416666666666,0.0009722222222222,2638788.0,1733722.0,1246759.0,82455.0,37157.0,3998.0,1177477.0,1115739.0,2889366.0,27063.0,7808.0,196.0,148589.0,733328.0,1922472.0,23446.0,5725.0,188.0,50060.0,431305.0,663379.0,16424.0,2412.0,64.0,33008.0,225713.0,246724.0,14090.0,1433.0,24.0,2269.0,156832.0,230889.0,42890.0,5245.0,64.0,191.2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
52,2020-01-01 03:29:00,1060965.0,37117.0,39029652.0,7327.0,7083.0,3150291.0,5181046.0,2986967.0,7969084.0,40406434.0,1793568.0,65209.0,0.0,0.0,169.0,4143364.0,2728797.0,1525281.0,2851434.0,42529112.0,318452.0,0.0,0.0,0.0,0.0,39602680.0,0.0,5249.0,2173.0,2137.0,3879.0,1362.0,859.0,1978.0,1110.0,708.0,2380.0,547.0,618818.0,11539518.0,18368694.0,7703331.0,5096187.0,2756561.0,1494674.0,900554.0,823446.0,633738.0,3067354.0,634.03883333334,246.42338888888,246.86788888888,285.70372222222,315.10444444444,362.6125,456.62827777778,541.46808333334,1478.88258333334,2236.9375833334,1500.55169444444,1830.66325,2244.3942222222,2909.3329444444,4155.9254166666,16932.3180277778,21.205472222222,0.92175,0.035694444444444,0.001861111111111,2786441.0,1854470.0,1306451.0,89391.0,38657.0,4042.0,1215887.0,1172184.0,2966802.0,28465.0,8081.0,196.0,152981.0,774193.0,1984242.0,25183.0,6045.0,188.0,52533.0,460930.0,688596.0,17469.0,2480.0,64.0,35040.0,239353.0,254881.0,14542.0,1465.0,24.0,2469.0,167656.0,243493.0,45178.0,5325.0,64.0,189.6,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
52,2020-01-01 03:30:00,1103550.0,38216.0,40665770.0,7936.0,7083.0,3189456.0,5332367.0,3084917.0,8229154.0,42320659.0,1892898.0,73714.0,0.0,0.0,211.0,4205556.0,2798646.0,1576137.0,2926029.0,44523547.0,337550.0,0.0,0.0,0.0,0.0,41265610.0,0.0,5429.0,2302.0,2260.0,4077.0,1458.0,895.0,2083.0,1167.0,729.0,2500.0,568.0,646202.0,12073338.0,19167582.0,8048439.0,5294367.0,2846273.0,1546562.0,925622.0,843678.0,639774.0,3197274.0,654.44694444444,256.47169444444,256.78658333334,296.23238888888,327.35347222222,377.54002777778,474.68011111112,564.53283333334,1552.63355555556,2357.7732777778,1582.83175,1930.66444444444,2351.0459166666,3044.0436111112,4314.9433055556,17380.2188611112,21.763166666666,0.96486111111112,0.035694444444444,0.001861111111111,2934085.0,1958134.0,1364799.0,93247.0,40101.0,4058.0,1248996.0,1224004.0,3060482.0,29670.0,8386.0,212.0,157557.0,815418.0,2047719.0,26347.0,6349.0,188.0,55082.0,491558.0,710792.0,18413.0,2616.0,68.0,36813.0,254533.0,261923.0,15098.0,1511.0,24.0,2649.0,173025.0,248725.0,46218.0,5386.0,64.0,188.4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
52,2020-01-01 03:31:00,1134510.0,40120.0,41917031.0,8728.0,7083.0,3278046.0,5497292.0,3183692.0,8396539.0,43701034.0,1993938.0,74089.0,0.0,0.0,211.0,4318175.0,2875879.0,1629087.0,2980772.0,45989531.0,357492.0,0.0,0.0,0.0,0.0,42571390.0,0.0,5678.0,2410.0,2338.0,4230.0,1518.0,946.0,2206.0,1216.0,750.0,2602.0,580.0,660830.0,12563911.0,19749186.0,8244759.0,5433063.0,2927825.0,1591898.0,957050.0,886555.0,663054.0,3314704.0,675.49416666666,266.149,266.64722222222,308.96138888888,342.58313888888,396.12386111112,496.44358333334,591.49505555556,1636.51441666666,2477.4142777778,1657.77802777778,2017.1361388888,2443.7225833334,3161.4056111112,4449.5071666666,17640.015,22.426111111112,0.97805555555556,0.035694444444444,0.001861111111111,3057365.0,2049546.0,1403943.0,97951.0,42085.0,4094.0,1295324.0,1260900.0,3096171.0,30655.0,8615.0,227.0,162046.0,845766.0,2083795.0,27796.0,6735.0,189.0,57790.0,514419.0,729068.0,19322.0,2764.0,68.0,38634.0,267281.0,269343.0,15596.0,1560.0,24.0,2785.0,183753.0,262465.0,49142.0,5735.0,76.0,187.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
52,2020-01-01 03:32:00,1172895.0,41429.0,43414472.0,9304.0,7083.0,3323526.0,5805917.0,3353537.0,8641895.0,45324709.0,2063823.0,74089.0,0.0,0.0,212.0,4419640.0,3034714.0,1689902.0,3111760.0,47713058.0,367970.0,0.0,0.0,0.0,0.0,44171810.0,0.0,5925.0,2563.0,2434.0,4440.0,1608.0,1003.0,2338.0,1279.0,753.0,2666.0,607.0,679682.0,13128871.0,20510875.0,8547867.0,5630499.0,3009689.0,1629050.0,975506.0,911503.0,672522.0,3474909.0,701.71152777778,275.91288888888,275.99538888888,320.56744444444,355.67669444444,413.31947222222,516.76725,617.17916666666,1707.78633333334,2582.0153888888,1723.68986111112,2091.39075,2536.0360277778,3260.2716666666,4574.7507777778,18088.1203333334,23.122416666666,1.01977777777778,0.035694444444444,0.001861111111111,3222405.0,2144142.0,1453353.0,101011.0,42882.0,4094.0,1341364.0,1309737.0,3178956.0,31703.0,8793.0,228.0,166567.0,882483.0,2144983.0,28905.0,6956.0,189.0,60067.0,537468.0,749297.0,19914.0,2856.0,68.0,40175.0,276042.0,274167.0,15837.0,1573.0,24.0,2878.0,189777.0,270270.0,50586.0,5867.0,76.0,185.4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
52,2020-01-01 03:33:00,1201800.0,42941.0,44582463.0,10216.0,7083.0,3351921.0,5936823.0,3432017.0,8818160.0,46556434.0,2237358.0,74089.0,0.0,0.0,254.0,4466921.0,3103081.0,1717657.0,3190203.0,49101666.0,388055.0,0.0,0.0,0.0,0.0,45365550.0,0.0,6130.0,2668.0,2518.0,4603.0,1644.0,1066.0,2483.0,1369.0,783.0,2762.0,619.0,683714.0,13577395.0,21026887.0,8742663.0,5776011.0,3088073.0,1671326.0,1000670.0,945259.0,689178.0,3570894.0,719.26991666666,284.91938888888,285.43136111112,332.37369444444,370.44458333334,431.11705555556,538.63316666666,641.59597222222,1780.04591666666,2690.2981666666,1792.33347222222,2165.3445833334,2610.2185833334,3351.4264722222,4681.95175,18394.2660833334,23.9225,1.04780555555556,0.035694444444444,0.001861111111111,3328133.0,2224184.0,1497946.0,103960.0,44016.0,4094.0,1375105.0,1339589.0,3225133.0,32728.0,9021.0,228.0,171055.0,907437.0,2186935.0,30201.0,7204.0,189.0,62311.0,557613.0,768487.0,20795.0,2948.0,68.0,41707.0,286675.0,280895.0,16242.0,1619.0,24.0,3086.0,198106.0,280831.0,52774.0,6007.0,76.0,183.8,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
52,2020-01-01 03:34:00,1235955.0,43536.0,45915476.0,10600.0,7083.0,3405771.0,6092928.0,3544007.0,8988485.0,48078574.0,2301018.0,74089.0,0.0,0.0,254.0,4546507.0,3182798.0,1759361.0,3294918.0,50648588.0,393957.0,0.0,0.0,0.0,0.0,46726321.0,0.0,6323.0,2773.0,2623.0,4762.0,1692.0,1087.0,2555.0,1420.0,801.0,2847.0,640.0,691970.0,13976479.0,21689743.0,9066759.0,5965960.0,3160601.0,1703738.0,1012910.0,956779.0,691806.0,3680399.0,738.11380555556,296.76066666666,295.67158333334,343.66863888888,382.24813888888,444.84872222222,555.24069444444,660.46161111112,1833.33725,2773.9355833334,1849.9205,2230.2513055556,2700.2938888888,3489.3131666666,4878.4013055556,18718.3515555556,24.068555555556,1.074,0.035694444444444,0.001861111111111,3434102.0,2308716.0,1530870.0,105517.0,44294.0,4094.0,1412649.0,1397553.0,3299706.0,33672.0,9333.0,228.0,175748.0,952205.0,2244484.0,31177.0,7336.0,189.0,64282.0,582433.0,785479.0,21407.0,2992.0,68.0,43057.0,296711.0,284988.0,16538.0,1660.0,24.0,3190.0,200882.0,284031.0,53558.0,6044.0,76.0,182.8,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
52,2020-01-01 03:35:00,1268310.0,45041.0,47200155.0,11296.0,7084.0,3417246.0,6257029.0,3609167.0,9099440.0,49488574.0,2462418.0,74479.0,0.0,0.0,255.0,4588198.0,3257600.0,1812960.0,3343240.0,52145083.0,417708.0,0.0,0.0,0.0,0.0,47999371.0,0.0,6473.0,2842.0,2725.0,4849.0,1734.0,1124.0,2627.0,1460.0,825.0,2961.0,652.0,700646.0,14395855.0,22319659.0,9306543.0,6093628.0,3226049.0,1747082.0,1044854.0,988087.0,699282.0,3765094.0,753.632,304.43869444444,303.09494444444,354.21233333334,393.93697222222,460.03027777778,572.6255,683.13447222222,1900.78483333334,2876.9774722222,1919.91075,2327.9179722222,2810.3213055556,3605.0648055556,5081.2181111112,18908.9666666666,24.313777777778,1.08475,0.035694444444444,0.001861111111111,3541230.0,2399660.0,1569530.0,109117.0,45682.0,4143.0,1443973.0,1443641.0,3363279.0,34557.0,9639.0,232.0,179108.0,980441.0,2281089.0,32170.0,7589.0,201.0,66094.0,602341.0,800612.0,22252.0,3168.0,72.0,44934.0,309787.0,293337.0,17370.0,1745.0,24.0,3318.0,210014.0,292339.0,55310.0,6210.0,76.0,181.2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
52,2020-01-01 03:36:00,1303005.0,46175.0,48406371.0,11561.0,7084.0,3426967.0,6339199.0,3673697.0,9218646.0,50789569.0,2578518.0,79369.0,0.0,0.0,255.0,4614029.0,3299656.0,1852376.0,3383670.0,53500736.0,433113.0,52.0,0.0,0.0,0.0,49111301.0,0.0,6519.0,2881.0,2795.0,4931.0,1770.0,1142.0,2660.0,1488.0,831.0,2997.0,674.0,751790.0,14675779.0,22865059.0,9554356.0,6217216.0,3283553.0,1779002.0,1068218.0,1016180.0,712218.0,3802739.0,760.41341666666,311.0175,309.18452777778,360.26063888888,400.76744444444,468.44591666666,581.00502777778,693.08136111112,1924.78455555556,2923.0649722222,1948.6906388889,2366.7283055556,2856.9799166666,3655.7858333334,5192.9767777778,19509.8585,26.109888888888,1.13977777777778,0.039111111111112,0.001861111111111,3608254.0,2449962.0,1640743.0,110738.0,46774.0,4387.0,1463101.0,1467917.0,3458891.0,35134.0,9711.0,240.0,181332.0,995541.0,2339305.0,32498.0,7738.0,205.0,66887.0,610657.0,821718.0,22504.0,3221.0,72.0,46762.0,314064.0,301457.0,17554.0,1763.0,28.0,3386.0,214402.0,302264.0,55979.0,6290.0,76.0,180.6,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
52,2020-01-01 03:37:00,1304025.0,46281.0,48455398.0,11601.0,7084.0,3431737.0,6350929.0,3676907.0,9222951.0,50842519.0,2581698.0,79369.0,0.0,0.0,255.0,4631346.0,3305519.0,1853767.0,3384762.0,53560055.0,433854.0,52.0,0.0,0.0,0.0,49174111.0,0.0,6540.0,2890.0,2807.0,4934.0,1773.0,1151.0,2669.0,1500.0,834.0,3000.0,674.0,752199.0,14706367.0,22890583.0,9563776.0,6222820.0,3286985.0,1780970.0,1069706.0,1017128.0,712278.0,3812154.0,763.16186111112,312.11613888888,309.93144444444,361.15158333334,402.07741666666,471.22544444444,582.9565,695.37722222222,1931.03116666666,2930.3771388888,1950.55272222222,2368.4162777778,2858.7281111112,3661.9024166666,5196.95375,19516.6097222222,26.135361111112,1.13977777777778,0.039111111111112,0.001861111111111,3611702.0,2454179.0,1642036.0,111055.0,46882.0,4387.0,1469837.0,1469661.0,3459816.0,35271.0,9773.0,240.0,181872.0,997198.0,2340410.0,32642.0,7766.0,205.0,67037.0,611737.0,822498.0,22630.0,3233.0,72.0,46907.0,314640.0,301897.0,17607.0,1775.0,28.0,3390.0,214575.0,302633.0,56059.0,6302.0,76.0,179.6,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
52,2020-01-01 03:38:00,1327050.0,47296.0,49397955.0,11961.0,7084.0,3444577.0,6406504.0,3721937.0,9343791.0,51901400.0,2610348.0,79369.0,0.0,0.0,255.0,4664379.0,3334496.0,1873995.0,3426168.0,54652536.0,440731.0,52.0,0.0,0.0,0.0,50069271.0,0.0,6612.0,2912.0,2861.0,5045.0,1815.0,1184.0,2717.0,1527.0,858.0,3121.0,674.0,757311.0,14978131.0,23371963.0,9756772.0,6314044.0,3325745.0,1801838.0,1082559.0,1028372.0,714690.0,3855534.0,771.03586111112,319.00188888888,318.45433333334,370.89466666666,411.64761111112,482.56638888888,595.32188888888,710.22013888888,1976.0798888889,2993.8044166666,1990.37672222222,2419.1472222222,2915.2593888888,3735.6269166666,5279.8590555556,19712.6443611112,26.415944444444,1.14377777777778,0.039111111111112,0.001861111111111,3690622.0,2514881.0,1670221.0,113419.0,47642.0,4403.0,1491738.0,1505049.0,3506050.0,36045.0,9994.0,240.0,184966.0,1018774.0,2368222.0,33230.0,7874.0,213.0,68757.0,626613.0,831174.0,23058.0,3298.0,72.0,48695.0,322864.0,305718.0,17867.0,1801.0,28.0,3414.0,217919.0,306162.0,56783.0,6390.0,76.0,179.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
